pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_any_sustained_down,0,0.015,0.1,0.0175,0.2,5,high_frequency,-0.22005482020564396,-22.005482020564397,0.33585313174946,926,-0.3349571384615171,-33.49571384615171,-5.942659492666815,0.8799954125936531,3.384629229661627e-10,-0.12608781653954568,7799.45179794356,-0.22005482020564396
btc_small_down_10m,0,0.015,0.1,0.0175,0.1,60,high_frequency,-0.21928727514079993,-21.928727514079995,0.3274647887323944,1136,-0.25658857614738717,-25.658857614738718,-11.070824097714771,0.8103620101438891,3.199970657276995e-10,-0.21410000094296824,7807.127248592001,-0.21928727514079993
btc_hl_breakout_10m,0,0.02,0.25,0.003,0.2,45,high_frequency,-0.20786470440020194,-20.786470440020192,0.33666666666666667,600,-0.340226855369526,-34.0226855369526,-5.099692702805301,0.8677489905630991,4.5969444444444445e-10,-0.18011852908154155,7921.352955997981,-0.20786470440020194
btc_hl_breakout_6m,0,0.035,0.25,0.03,0.25,30,high_frequency,-0.1256989336762168,-12.56989336762168,0.33055555555555555,360,-0.3939959420632432,-39.399594206324316,-1.7974753186287953,0.9313387708179989,1.0085648148148149e-09,-0.10971135038678184,8743.010663237832,-0.1256989336762168
btc_small_down_9m,0,0.035,0.15,0.0075,0.25,15,high_frequency,-0.1489477275399055,-14.894772753990551,0.3198090692124105,419,-0.31269146054105224,-31.269146054105224,-2.100352914342591,0.9228128327635485,9.727923627684965e-10,-0.11952848778054564,8510.522724600945,-0.1489477275399055
btc_hl_breakout_7m,0,0.05,0.04,0.005,0.25,120,high_frequency,-0.006842145926850708,-0.6842145926850708,0.4824120603015075,398,-0.30492429490058837,-30.492429490058836,0.4417638834891153,0.9973794448001515,9.149497487437186e-10,0.027037565584277255,9931.578540731492,-0.006842145926850708
btc_small_down_8m,0,0.03,0.1,0.03,0.15,20,high_frequency,-0.09516562894073964,-9.516562894073964,0.3300395256916996,506,-0.20944705954237575,-20.944705954237573,-2.601034218879828,0.9257080284458854,7.638010540184453e-10,-0.1162687997160548,9048.343710592604,-0.09516562894073964
btc_strong_up,0,0.015,0.025,0.025,0.05,15,high_frequency,-0.11391527160282151,-11.391527160282152,0.3454281567489115,1378,-0.13761307834864334,-13.761307834864333,-12.190853280333894,0.8407803996357358,2.4435171746492505e-10,-0.17427821565953705,8860.847283971785,-0.11391527160282151
btc_small_up_10m,0,0.1,0.12,0.005,0.3,5,high_frequency,0.22035594660740165,22.035594660740166,0.39166666666666666,120,-0.30089350988562424,-30.089350988562423,3.4150019128407325,1.1136848950488552,3.5226388888888888e-09,0.7231678225421017,12203.559466074017,0.22035594660740165
btc_vol_breakout_2m,0,0.0175,0.035,0.0175,0.1,90,high_frequency,-0.1728826845936175,-17.28826845936175,0.3376264949402024,1087,-0.24870832959293243,-24.870832959293242,-8.773817690783586,0.8665181132886537,3.1772462434835936e-10,-0.1707216830215566,8271.173154063825,-0.1728826845936175
btc_small_up_8m,0,0.06,0.015,0.003,0.25,120,high_frequency,-0.10586625784606626,-10.586625784606627,0.7389770723104057,567,-0.31648475089071537,-31.64847508907154,-1.5920814729413157,0.9547600844833889,6.609053497942387e-10,-0.05938869376626232,8941.337421539338,-0.10586625784606626
btc_any_breakout_down,0,0.08,0.04,0.015,0.15,15,high_frequency,0.03442727253779651,3.442727253779651,0.6123188405797102,276,-0.17754493385613557,-17.754493385613557,1.2954866318285292,1.0265884855864371,1.5141304347826087e-09,0.11266913352881872,10344.272725377965,0.03442727253779651
btc_any_breakout_down,0,0.01,0.045,0.01,0.25,180,high_frequency,-0.3916715210680284,-39.16715210680284,0.31660692951015534,1674,-0.5239145849478934,-52.39145849478935,-8.789451477645525,0.8713657437368252,1.9687375547590603e-10,-0.11227275206255816,6083.284789319716,-0.3916715210680284
btc_strong_up,0,0.04,0.05,0.01,0.15,10,high_frequency,0.013153141866928104,1.3153141866928104,0.371900826446281,484,-0.18526895243739516,-18.526895243739517,0.7207256689833945,1.0082589623220042,8.331955922865013e-10,0.0346300049217335,10131.531418669281,0.013153141866928104
btc_any_breakout_down,0,0.1,0.045,0.003,0.1,20,high_frequency,0.07680248346080777,7.680248346080777,0.6495327102803738,214,-0.09859426919877223,-9.859426919877222,3.311026555540498,1.1010418748675124,1.9753115264797508e-09,0.3746444648794811,10768.024834608077,0.07680248346080777
btc_small_down_8m,0,0.03,0.01,0.0175,0.3,90,high_frequency,-0.32228000188809963,-32.228000188809965,0.6718426501035196,966,-0.40500460120483817,-40.500460120483815,-6.407889192332612,0.8781422624957756,2.8554175293305726e-10,-0.12339587831432453,6777.1999811190035,-0.32228000188809963
btc_small_down_10m,0,0.08,0.25,0.025,0.1,15,high_frequency,0.0679626737057584,6.79626737057584,0.3125,128,-0.10883511612008046,-10.883511612008046,2.8126288785186104,1.1353388791690022,3.35234375e-09,0.5722530608899482,10679.626737057584,0.0679626737057584
btc_any_breakout_down,0,0.03,0.06,0.0125,0.2,60,high_frequency,0.014303549952450931,1.4303549952450931,0.3624382207578254,607,-0.20797299268891034,-20.797299268891035,0.7692586162866031,1.0066865153414195,6.577429983525536e-10,0.030207648285717995,10143.035499524509,0.014303549952450931
btc_strong_down,0,0.04,0.04,0.025,0.3,180,high_frequency,0.05902331541327012,5.902331541327012,0.43100189035916825,529,-0.37404276027021666,-37.404276027021666,1.5160644131149885,1.0158220294254388,7.578764965343415e-10,0.06621062893921059,10590.2331541327,0.05902331541327012
btc_small_down_8m,0,0.01,0.08,0.0175,0.3,120,high_frequency,-0.50951282645642,-50.951282645642,0.31280615815255425,1429,-0.5906535950497251,-59.06535950497251,-11.234442849255897,0.826785501227725,2.1776300443200374e-10,-0.15842486381365534,4904.8717354358,-0.50951282645642
btc_small_up_8m,0,0.015,0.045,0.025,0.1,15,high_frequency,-0.06358289391366931,-6.358289391366931,0.34807256235827666,882,-0.12352950189677281,-12.35295018967728,-3.2748041623412414,0.9320970464194083,3.053854875283447e-10,-0.07065769626295051,9364.171060863308,-0.06358289391366931
btc_small_up_8m,0,0.04,0.02,0.025,0.25,120,high_frequency,-0.01737639303633673,-1.737639303633673,0.6077519379844961,645,-0.2601524328560021,-26.01524328560021,0.16644308871203062,0.993406546325462,5.397674418604651e-10,0.0052288588050320665,9826.236069636632,-0.01737639303633673
btc_vol_breakout_2m,0,0.03,0.15,0.0125,0.2,15,high_frequency,-0.08075834886395691,-8.075834886395691,0.3352941176470588,510,-0.31440978704658074,-31.44097870465807,-1.3221822823718015,0.9557749776472939,7.830065359477123e-10,-0.05972443348991093,9192.41651136043,-0.08075834886395691
btc_small_down_9m,0,0.005,0.03,0.01,0.15,60,high_frequency,-0.3898999188394624,-38.98999188394624,0.29603209986625056,2243,-0.3927912419764539,-39.27912419764539,-18.35664507010081,0.7787226324958924,1.0901322633377917e-10,-0.14496987886957127,6101.000811605376,-0.3898999188394624
btc_vol_breakout_2m,0,0.015,0.12,0.0125,0.3,5,high_frequency,-0.4294423599981242,-42.94423599981242,0.32476190476190475,1050,-0.5737855444632585,-57.37855444632585,-7.947802723613898,0.8591923166454627,3.3117460317460315e-10,-0.16497079710756077,5705.576400018758,-0.4294423599981242
btc_bullish,0,0.08,0.035,0.025,0.15,90,high_frequency,0.038508555050403175,3.8508555050403173,0.6481481481481481,324,-0.19055969441874687,-19.055969441874687,1.3951668102465822,1.027351833619383,1.3275720164609052e-09,0.1053071607732169,10385.08555050403,0.038508555050403175
btc_strong_down,0,0.1,0.08,0.03,0.1,45,high_frequency,0.08328877232303167,8.328877232303167,0.4967741935483871,155,-0.1117466306014786,-11.17466306014786,3.481872679475006,1.1225444891284484,2.759032258064516e-09,0.5581420036333088,10832.887723230317,0.08328877232303167
