timestamp,open,high,low,close,volume
2025-02-27 06:22:00+00:00,85956.29,85974.0,85950.11,85974.0,5.70469
2025-02-27 06:23:00+00:00,85974.0,86024.72,85969.59,85990.58,20.22849
2025-02-27 06:24:00+00:00,85990.57,86039.18,85990.57,86034.54,19.55113
2025-02-27 06:25:00+00:00,86034.53,86087.56,85976.09,85976.1,35.67422
2025-02-27 06:26:00+00:00,85976.1,86000.0,85935.32,85996.01,19.13829
2025-02-27 06:27:00+00:00,85996.01,86100.0,85994.01,86094.01,20.79937
2025-02-27 06:28:00+00:00,86094.01,86157.89,86087.33,86157.03,23.45792
2025-02-27 06:29:00+00:00,86157.02,86188.0,86102.55,86103.75,52.23328
2025-02-27 06:30:00+00:00,86103.74,86111.47,86038.39,86040.01,22.68713
2025-02-27 06:31:00+00:00,86040.01,86120.0,86040.01,86119.99,29.87184
2025-02-27 06:32:00+00:00,86119.99,86171.56,86111.56,86111.56,27.91425
2025-02-27 06:33:00+00:00,86111.57,86111.57,86046.49,86059.83,18.37178
2025-02-27 06:34:00+00:00,86059.83,86143.66,86059.83,86133.26,19.24121
2025-02-27 06:35:00+00:00,86133.27,86225.91,86133.26,86225.9,44.11901
2025-02-27 06:36:00+00:00,86225.91,86250.04,86221.45,86228.82,19.41917
2025-02-27 06:37:00+00:00,86228.82,86299.0,86228.81,86289.17,13.52021
2025-02-27 06:38:00+00:00,86289.18,86399.83,86270.14,86391.28,41.26731
2025-02-27 06:39:00+00:00,86391.28,86499.13,86377.75,86497.93,51.20154
2025-02-27 06:40:00+00:00,86497.92,86500.0,86446.77,86499.99,36.41527
2025-02-27 06:41:00+00:00,86499.99,86737.0,86499.99,86628.17,116.77015
2025-02-27 06:42:00+00:00,86628.18,86664.0,86434.48,86457.99,38.56896
2025-02-27 06:43:00+00:00,86457.99,86470.0,86341.6,86375.99,32.73117
2025-02-27 06:44:00+00:00,86375.98,86411.99,86328.6,86411.53,21.56918
2025-02-27 06:45:00+00:00,86411.52,86447.88,86331.98,86342.65,20.83198
2025-02-27 06:46:00+00:00,86342.64,86384.31,86300.0,86333.36,29.93484
2025-02-27 06:47:00+00:00,86333.36,86433.46,86307.47,86400.0,18.08646
2025-02-27 06:48:00+00:00,86400.0,86487.99,86381.34,86381.34,16.23793
2025-02-27 06:49:00+00:00,86381.33,86399.35,86324.55,86324.56,19.81976
2025-02-27 06:50:00+00:00,86324.55,86409.52,86324.55,86401.34,7.17944
2025-02-27 06:51:00+00:00,86401.33,86417.76,86311.09,86396.1,17.93325
2025-02-27 06:52:00+00:00,86398.0,86447.28,86397.64,86421.99,11.12548
2025-02-27 06:53:00+00:00,86421.99,86428.61,86326.31,86326.32,23.50235
2025-02-27 06:54:00+00:00,86326.33,86344.07,86258.04,86265.12,21.47074
2025-02-27 06:55:00+00:00,86265.12,86319.06,86255.83,86312.88,5.69561
2025-02-27 06:56:00+00:00,86312.88,86314.26,86259.87,86275.99,15.74092
2025-02-27 06:57:00+00:00,86275.98,86279.43,86205.18,86217.99,27.08604
2025-02-27 06:58:00+00:00,86217.99,86270.44,86205.17,86246.07,16.08766
2025-02-27 06:59:00+00:00,86246.07,86268.15,86225.51,86265.84,20.72181
2025-02-27 07:00:00+00:00,86265.84,86382.87,86265.84,86346.27,20.11103
2025-02-27 07:01:00+00:00,86346.02,86400.0,86256.72,86400.0,26.73311
2025-02-27 07:02:00+00:00,86399.99,86401.19,86342.09,86385.05,13.73403
2025-02-27 07:03:00+00:00,86385.04,86409.99,86366.01,86389.83,8.24121
2025-02-27 07:04:00+00:00,86389.82,86389.82,86305.0,86313.69,21.47781
2025-02-27 07:05:00+00:00,86313.69,86411.98,86308.3,86409.98,16.43804
2025-02-27 07:06:00+00:00,86409.98,86455.0,86356.01,86376.54,9.3784
2025-02-27 07:07:00+00:00,86376.55,86376.55,86277.63,86284.82,24.81465
2025-02-27 07:08:00+00:00,86284.81,86336.4,86283.94,86327.76,8.41136
2025-02-27 07:09:00+00:00,86327.76,86327.76,86226.83,86233.2,10.25449
2025-02-27 07:10:00+00:00,86233.2,86238.64,86209.83,86221.99,15.28479
2025-02-27 07:11:00+00:00,86221.99,86283.71,86177.41,86179.99,22.32848
2025-02-27 07:12:00+00:00,86179.99,86196.07,86158.6,86166.58,14.65282
2025-02-27 07:13:00+00:00,86166.58,86181.99,86109.7,86158.58,41.04832
2025-02-27 07:14:00+00:00,86158.58,86158.58,86106.26,86111.21,47.0131
2025-02-27 07:15:00+00:00,86111.22,86238.7,86111.21,86238.7,16.13958
2025-02-27 07:16:00+00:00,86238.69,86292.0,86207.12,86292.0,17.46664
2025-02-27 07:17:00+00:00,86292.0,86296.0,86262.39,86290.52,12.32081
2025-02-27 07:18:00+00:00,86290.52,86377.99,86272.54,86377.98,23.80315
2025-02-27 07:19:00+00:00,86377.98,86436.52,86332.81,86436.52,13.11846
2025-02-27 07:20:00+00:00,86436.51,86469.99,86423.99,86469.99,18.336
2025-02-27 07:21:00+00:00,86469.99,86523.91,86450.46,86450.46,18.6545
2025-02-27 07:22:00+00:00,86450.45,86450.45,86384.37,86384.38,25.02064
2025-02-27 07:23:00+00:00,86384.38,86384.38,86304.9,86304.9,35.2611
2025-02-27 07:24:00+00:00,86304.91,86357.93,86289.88,86296.0,39.8426
2025-02-27 07:25:00+00:00,86295.99,86314.71,86257.53,86257.53,12.82594
2025-02-27 07:26:00+00:00,86257.31,86259.06,86210.0,86236.0,14.27974
2025-02-27 07:27:00+00:00,86236.0,86254.49,86186.57,86203.19,23.50978
2025-02-27 07:28:00+00:00,86203.18,86300.0,86197.96,86299.99,33.07843
2025-02-27 07:29:00+00:00,86299.99,86391.92,86299.99,86354.0,10.67773
2025-02-27 07:30:00+00:00,86354.01,86440.0,86329.48,86329.48,16.17358
