strategy_rank,pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,strategy_total_return,strategy_win_rate,trade_id,entry_timestamp,exit_timestamp,entry_price,exit_price,size,pnl,return_pct,duration_minutes,direction,status
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-01 14:28:00+00:00,2025-07-14 05:23:00+00:00,0.15864,0.20868,31517.90216843167,1577.1558245083206,31.543116490166412,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-14 05:24:00+00:00,2025-07-14 13:43:00+00:00,0.20921,0.20505,27668.74390446996,-115.10197464259545,-1.988432675302335,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-14 13:44:00+00:00,2025-07-14 14:38:00+00:00,0.20496,0.2016,27961.684840617014,-93.95126106447333,-1.639344262295085,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-14 16:29:00+00:00,2025-07-15 01:22:00+00:00,0.20055,0.19297,28342.315105463105,-214.83474849941013,-3.779606083271001,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-15 01:24:00+00:00,2025-07-15 03:10:00+00:00,0.19254,0.18983,28963.50846655719,-78.49110794437001,-1.4074997403137017,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-15 04:10:00+00:00,2025-07-18 14:17:00+00:00,0.18902,0.24715,29295.251117229585,1702.9329474445567,30.753359432864265,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-18 14:18:00+00:00,2025-07-18 20:49:00+00:00,0.24553000000000003,0.23203,26020.66891989172,-351.27903041853915,-5.498309778845776,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-18 20:51:00+00:00,2025-07-24 07:11:00+00:00,0.23235,0.22859,26740.758875367956,-100.5452533713833,-1.618248332257367,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-24 07:12:00+00:00,2025-07-25 03:04:00+00:00,0.22843,0.22495,26979.567911421673,-93.88889633174676,-1.5234426301273807,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-25 03:32:00+00:00,2025-07-30 18:50:00+00:00,0.22316,0.21834,27406.337380534947,-132.0985461741784,-2.159885284101093,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-30 18:51:00+00:00,2025-07-30 19:03:00+00:00,0.2184,0.21493,27701.231578539784,-96.12327357753384,-1.5888278388278516,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-07-30 19:04:00+00:00,2025-08-01 00:24:00+00:00,0.21265,0.20956,28224.252715562296,-87.21294089108778,-1.4530919351046367,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-08-01 00:50:00+00:00,2025-08-01 22:27:00+00:00,0.20438,0.19836,29152.954640956934,-175.50078693856085,-2.9454936882278124,0.0,Long,Closed
6,btc_alt_aligned,0,0.0125,0.3,0.0,0.5,480,0.22009072117779288,0.21428571428571427,,2025-08-02 17:52:00+00:00,2025-08-29 21:36:00+00:00,0.19184,0.21235,30601.18054654659,627.630213009671,10.691201000834036,0.0,Long,Open
