pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_small_down_10m,0,0.0125,0.03,0.025,0.5,5,random,0.19398831610299822,19.398831610299823,0.4482758620689655,58,-0.11301446783787783,-11.301446783787783,34.929228874984354,1.5348553375662894,1.474137931034483e-10,0.6400881200750341,11939.883161029982,0.19398831610299822
btc_hl_breakout_3m,0,0.1,0.035,0.04,0.5,480,random,0.16404268772502437,16.404268772502437,0.7307692307692307,26,-0.1578074040078783,-15.78074040078783,22.39924615913508,1.3955727681238466,5.326923076923076e-10,1.3020554193830571,11640.426877250244,0.16404268772502437
btc_hl_breakout_10m,0,0.035,0.2,0.05,0.3,1440,random,0.140093845821964,14.009384582196398,0.2916666666666667,24,-0.08843046402543542,-8.843046402543543,29.650516822304002,1.6838004164820861,5.756944444444444e-10,1.978358686004605,11400.93845821964,0.140093845821964
btc_small_down_10m,0,0.06,0.25,0.003,0.4,720,random,0.12632461774506365,12.632461774506364,0.4666666666666667,15,-0.14828781315863826,-14.828781315863825,20.798405166501603,1.5660981395585445,9.411111111111112e-10,2.2357319228152206,11263.246177450637,0.12632461774506365
btc_hl_breakout_4m,0,0.0125,0.15,0.01,0.4,1440,random,0.11883115572572324,11.883115572572324,0.3958333333333333,48,-0.10702899650140274,-10.702899650140274,22.661025630900333,1.403294657002039,2.267361111111111e-10,0.6358482450020755,11188.311557257231,0.11883115572572324
btc_hl_breakout_10m,0,0.035,0.05,0.05,0.4,90,random,0.1159300335707022,11.59300335707022,0.4166666666666667,36,-0.12640958222000398,-12.640958222000398,19.912585506158823,1.3205886621017588,3.689814814814815e-10,0.837656064614344,11159.300335707023,0.1159300335707022
btc_bullish,0,0.03,0.15,0.015,0.4,45,random,0.11412693491420337,11.412693491420336,0.3870967741935484,31,-0.1046977565727617,-10.46977565727617,19.35422947217686,1.3934349998072746,4.3870967741935484e-10,0.9677322924414203,11141.269349142034,0.11412693491420337
btc_hl_breakout_9m,0,0.08,0.04,0.0125,0.4,5,random,0.11259508320757172,11.259508320757172,0.6521739130434783,23,-0.1271965552365063,-12.71965552365063,19.246939136654323,1.3842497720126503,6.036231884057971e-10,1.2710578222196212,11125.950832075718,0.11259508320757172
btc_vol_breakout_9m,0,0.03,0.035,0.0075,0.4,60,random,0.10918203250940287,10.918203250940287,0.5,32,-0.07605386919162571,-7.605386919162571,24.721061997388976,1.4319716568656171,3.140625e-10,0.8556718008408946,11091.820325094028,0.10918203250940287
btc_hl_breakout_7m,0,0.06,0.015,0.035,0.4,480,random,0.1084092378685501,10.84092378685501,0.7317073170731707,41,-0.1201603410314066,-12.01603410314066,18.902294025104837,1.3050845452759705,3.2357723577235774e-10,0.6854952141048198,11084.092378685502,0.1084092378685501
btc_hl_breakout_5m,0,0.06,0.045,0.0075,0.5,30,random,0.10569737749631668,10.569737749631667,0.5517241379310345,29,-0.19005048652578538,-19.005048652578537,15.35582687003088,1.2215438296936192,4.712643678160919e-10,0.8126557633049968,11056.973774963168,0.10569737749631668
btc_small_down_10m,0,0.1,0.2,0.05,0.4,360,random,0.10380222258619387,10.380222258619387,0.3,10,-0.14515724647744854,-14.515724647744854,17.542816059066816,1.5506277748009314,1.3916666666666667e-09,2.845205195670513,11038.02222586194,0.10380222258619387
btc_hl_breakout_6m,0,0.06,0.03,0.03,0.5,10,random,0.10193085312390203,10.193085312390203,0.625,32,-0.17087702296023421,-17.087702296023423,15.201918392248311,1.2225985021755033,4.1614583333333334e-10,0.699895313986463,11019.308531239021,0.10193085312390203
btc_hl_breakout_5m,0,0.0125,0.2,0.05,0.4,480,random,0.0952977718200832,9.52977718200832,0.35294117647058826,51,-0.13928192640482084,-13.928192640482084,17.115144286867064,1.2648833262643755,2.176470588235294e-10,0.5048708033561291,10952.977718200833,0.0952977718200832
btc_hl_breakout_1m,0,0.1,0.03,0.005,0.3,30,random,0.08948893049462121,8.948893049462121,0.7407407407407407,27,-0.09161739823011317,-9.161739823011317,20.461806784012413,1.3858756570675177,5.067901234567901e-10,1.1333302081362904,10894.889304946213,0.08948893049462121
btc_bullish,0,0.05,0.3,0.01,0.25,60,random,0.08864300311816001,8.864300311816,0.4,15,-0.0781632032277717,-7.8163203227771705,22.467449237618766,1.8532306154204967,9.444444444444444e-10,2.38005430373932,10886.4300311816,0.08864300311816001
btc_hl_breakout_5m,0,0.01,0.04,0.03,0.4,20,random,0.08772160299786241,8.772160299786242,0.3835616438356164,73,-0.12441334706227791,-12.441334706227792,16.58922954281225,1.2096885121940197,1.410958904109589e-10,0.31967811863629675,10877.216029978625,0.08772160299786241
btc_hl_breakout_9m,0,0.05,0.03,0.005,0.3,10,random,0.08526952649733321,8.526952649733321,0.5945945945945946,37,-0.09584346563841617,-9.584346563841617,19.432763453770207,1.3031270401657769,3.6216216216216216e-10,0.7908890188977996,10852.695264973332,0.08526952649733321
btc_hl_breakout_1m,0,0.08,0.2,0.025,0.2,90,random,0.08206126951058136,8.206126951058136,0.45454545454545453,11,-0.06309087901854382,-6.309087901854382,25.881538246244375,2.129637177533052,1.265151515151515e-09,3.7644046651522123,10820.612695105814,0.08206126951058136
btc_hl_breakout_9m,0,0.06,0.03,0.0175,0.3,120,random,0.08116397832227999,8.116397832228,0.6363636363636364,33,-0.10468832949837015,-10.468832949837015,18.630958945291965,1.3108914519573578,4.0808080808080805e-10,0.8440042835006432,10811.6397832228,0.08116397832227999
btc_small_up_10m,0,0.035,0.015,0.0125,0.2,20,high_frequency,0.07757776813173357,7.757776813173358,0.6444444444444445,45,-0.054694310122949896,-5.46943101229499,26.604003915189494,1.5246515733292176,2.359259259259259e-10,0.8551921810395392,10775.777681317335,0.07757776813173357
btc_vol_breakout_10m,0,0.06,0.025,0.015,0.5,180,random,0.07742511447204097,7.742511447204096,0.6666666666666666,27,-0.12079400223353631,-12.07940022335363,15.687817976037225,1.2440225775052576,3.685185185185185e-10,0.6220949759110431,10774.251144720409,0.07742511447204097
btc_hl_breakout_10m,0,0.06,0.03,0.035,0.3,90,random,0.07613728783065271,7.613728783065271,0.6363636363636364,33,-0.10468832949836893,-10.468832949836893,17.76301330744977,1.2994463067105233,4.0252525252525253e-10,0.7955889069131741,10761.372878306527,0.07613728783065271
