,avg_return,median_return,std_return,best_return,worst_return,avg_win_rate,avg_sharpe,avg_drawdown,avg_trades,profit_probability,sample_size
0.0,0.03981236731614856,0.03037814456391927,0.04414326327139447,0.255778872018933,-0.13124051814253945,0.4319607458256523,13.128086838086844,-0.06917847151109544,40.364682341170585,0.8954477238619309,1999.0
