pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_alt_aligned,0,0.035,0.02,0.0,0.15,30,high_frequency,0.043478327033004326,4.3478327033004325,0.62,50,-0.040692884688632414,-4.069288468863242,19.255038434123335,1.2984837589310216,2.7899999999999997e-10,0.5874638506266796,10434.783270330043,0.043478327033004326
btc_hl_breakout_9m,0,0.005,0.045,0.0,0.2,45,high_frequency,-0.0011766875561095731,-0.11766875561095731,0.2112676056338028,71,-0.11238688061516233,-11.238688061516234,0.3875352136328725,0.9944495805052664,1.4577464788732394e-10,0.008348727595043178,9988.233124438904,-0.0011766875561095731
btc_hl_breakout_6m,0,0.015,0.015,0.0,0.25,5,high_frequency,-0.011112628097804009,-1.111262809780401,0.5070422535211268,71,-0.08384716302985318,-8.384716302985318,-2.7044310420887645,0.9586815257733484,1.4624413145539906e-10,-0.04694182255571192,9888.87371902196,-0.011112628097804009
btc_small_up_10m,0,0.035,0.01,0.0,0.1,10,high_frequency,0.029575709083035816,2.9575709083035817,0.7142857142857143,56,-0.026090183673362133,-2.6090183673362133,20.835942107122776,1.3773483917500748,1.919642857142857e-10,0.5307514214991202,10295.757090830359,0.029575709083035816
btc_vol_breakout_3m,0,0.02,0.045,0.0,0.15,60,high_frequency,0.0035019421580553853,0.3501942158055385,0.3888888888888889,36,-0.05037334273703886,-5.037334273703886,2.3313390409003216,1.0282304700858722,3.1712962962962965e-10,0.08491170665559555,10035.019421580553,0.0035019421580553853
btc_hl_breakout_8m,0,0.025,0.05,0.0,0.25,15,high_frequency,0.04330364212443542,4.330364212443541,0.4117647058823529,34,-0.08179921051702677,-8.179921051702676,12.264876008221066,1.1935099756460794,3.877450980392157e-10,0.5493246635957357,10433.036421244355,0.04330364212443542
btc_vol_breakout_3m,0,0.03,0.02,0.0,0.1,90,high_frequency,0.02735738002976518,2.735738002976518,0.6136363636363636,44,-0.02476988695316129,-2.476988695316129,21.04868577930554,1.3603593778744851,2.5606060606060607e-10,0.6244469966396964,10273.573800297652,0.02735738002976518
btc_vol_breakout_10m,0,0.035,0.04,0.0,0.2,60,high_frequency,0.03579146962579118,3.5791469625791184,0.5517241379310345,29,-0.05911900617433252,-5.911900617433252,14.84644042145767,1.256426315649126,3.6551724137931034e-10,0.6384742281047967,10357.914696257913,0.03579146962579118
btc_hl_breakout_7m,0,0.0175,0.06,0.0,0.25,15,high_frequency,-0.004730525950749007,-0.47305259507490066,0.2619047619047619,42,-0.1250384772854961,-12.50384772854961,-0.19897252682271868,0.9819545147441359,3.0238095238095237e-10,-0.0018578307317836024,9952.69474049251,-0.004730525950749007
btc_hl_breakout_10m,0,0.035,0.02,0.0,0.05,90,high_frequency,0.016322950880779105,1.6322950880779106,0.6444444444444445,45,-0.012824345976379048,-1.2824345976379048,22.390170945011004,1.3982327263404128,2.7814814814814816e-10,0.7268677984198013,10163.229508807792,0.016322950880779105
