pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_bullish,0,0.0075,0.05,0.0,0.05,45,high_frequency,0.007027808388141193,0.7027808388141192,0.23943661971830985,71,-0.016408525472645707,-1.6408525472645707,9.410316126257815,1.1226816573773148,1.7488262910798122e-10,0.20294648202005688,10070.278083881412,0.007027808388141193
btc_hl_breakout_9m,0,0.0125,0.02,0.0,0.05,30,high_frequency,0.010528027741793301,1.05280277417933,0.44285714285714284,70,-0.015365962045129189,-1.536596204512919,14.668865611023081,1.1964730715873675,1.5714285714285714e-10,0.30384950327813565,10105.280277417933,0.010528027741793301
btc_vol_breakout_9m,0,0.0125,0.02,0.0,0.2,20,high_frequency,0.02879735726964964,2.879735726964964,0.4666666666666667,45,-0.04755677937085401,-4.755677937085401,14.68636138923755,1.2222665486368125,1.662962962962963e-10,0.32924579785131464,10287.973572696497,0.02879735726964964
btc_vol_breakout_3m,0,0.03,0.04,0.0,0.05,5,high_frequency,0.010907047599548327,1.0907047599548327,0.5151515151515151,33,-0.014948950182737342,-1.4948950182737342,16.44843029006251,1.29330358823375,3.676767676767677e-10,0.6664041958029758,10109.070475995482,0.010907047599548327
btc_hl_breakout_4m,0,0.0175,0.04,0.0,0.25,30,high_frequency,0.03559285793241629,3.559285793241629,0.41304347826086957,46,-0.06661733534506908,-6.661733534506908,11.483743894756923,1.1502210269467752,2.757246376811594e-10,0.3326482152072437,10355.928579324163,0.03559285793241629
btc_vol_breakout_10m,0,0.005,0.05,0.0,0.05,30,high_frequency,0.0018062920187639294,0.18062920187639295,0.2222222222222222,45,-0.010719055322487292,-1.0719055322487292,3.656433992372987,1.0578048627977956,1.740740740740741e-10,0.08391815029792539,10018.06292018764,0.0018062920187639294
btc_hl_breakout_5m,0,0.025,0.045,0.0,0.1,90,high_frequency,0.012540617732795203,1.2540617732795203,0.425,40,-0.03733660091621538,-3.733660091621538,9.498591912864654,1.1383065729165767,3.2e-10,0.3256814617669514,10125.406177327952,0.012540617732795203
btc_small_up_9m,0,0.03,0.01,0.0,0.2,60,high_frequency,0.028773769645399194,2.8773769645399194,0.6938775510204082,49,-0.04030692889278398,-4.030692889278398,13.008413545438545,1.2158423235817701,1.9727891156462585e-10,0.3048303098512861,10287.737696453993,0.028773769645399194
btc_hl_breakout_6m,0,0.015,0.05,0.0,0.15,15,high_frequency,-0.011400541518676777,-1.1400541518676777,0.2857142857142857,42,-0.05208167952788412,-5.208167952788411,-5.362315538715479,0.9168409605877117,3e-10,-0.16240660924892306,9885.994584813232,-0.011400541518676777
btc_hl_breakout_3m,0,0.0125,0.035,0.0,0.1,10,high_frequency,0.022011259325528967,2.2011259325528965,0.41509433962264153,53,-0.027430682899862946,-2.7430682899862946,17.046437126009188,1.243948541854516,2.210691823899371e-10,0.42101730329576975,10220.11259325529,0.022011259325528967
btc_hl_breakout_10m,0,0.01,0.035,0.0,0.15,60,high_frequency,0.013140164875732534,1.3140164875732534,0.3103448275862069,58,-0.04948991774646572,-4.948991774646572,6.884022874481018,1.0860780932944787,1.8735632183908046e-10,0.16599142815787782,10131.401648757324,0.013140164875732534
btc_small_down_10m,0,0.005,0.01,0.0,0.25,20,high_frequency,0.01998085613164476,1.998085613164476,0.39080459770114945,87,-0.05786691114924969,-5.7866911149249685,9.755442318395556,1.1050108180521507,6.398467432950191e-11,0.09758053949283395,10199.808561316448,0.01998085613164476
btc_hl_breakout_7m,0,0.03,0.035,0.0,0.25,5,high_frequency,0.03857327629569018,3.8573276295690175,0.475,40,-0.10976733690137441,-10.976733690137442,11.46588257249766,1.1560982455591795,3.2375e-10,0.4178293071237937,10385.7327629569,0.03857327629569018
btc_hl_breakout_10m,0,0.005,0.03,0.0,0.2,30,high_frequency,0.005163983117614726,0.5163983117614726,0.26582278481012656,79,-0.1013716458506202,-10.13716458506202,2.6920118742235695,1.0232692485399955,1.219409282700422e-10,0.04736776756379912,10051.639831176148,0.005163983117614726
btc_alt_aligned,0,0.0125,0.015,0.0,0.25,60,high_frequency,0.03778278628369003,3.778278628369003,0.46875,96,-0.08537899845260455,-8.537899845260455,10.874859470863415,1.106143595776763,1.3489583333333333e-10,0.17265171929101675,10377.8278628369,0.03778278628369003
btc_hl_breakout_6m,0,0.015,0.06,0.0,0.15,60,high_frequency,-0.01898153604189254,-1.898153604189254,0.23076923076923078,39,-0.06768637870553551,-6.768637870553551,-9.130471108907278,0.8607553908202028,3.2179487179487177e-10,-0.30568584843843066,9810.184639581075,-0.01898153604189254
btc_hl_breakout_2m,0,0.02,0.035,0.0,0.25,15,high_frequency,0.05046247574219156,5.046247574219156,0.45652173913043476,46,-0.06621067599018726,-6.621067599018726,15.568309633590987,1.2147000036325575,2.8007246376811596e-10,0.45729535097995655,10504.624757421916,0.05046247574219156
btc_hl_breakout_4m,0,0.01,0.035,0.0,0.05,30,high_frequency,0.009137260264870786,0.9137260264870786,0.36666666666666664,60,-0.011996938275446123,-1.1996938275446123,14.48980451356627,1.1963242157481642,1.8694444444444444e-10,0.30775568575396123,10091.372602648707,0.009137260264870786
btc_small_up_9m,0,0.0075,0.06,0.0,0.2,45,high_frequency,0.010110845915541268,1.0110845915541269,0.21428571428571427,42,-0.055002535102879335,-5.5002535102879335,4.74161930597648,1.0703422790895583,2.2539682539682539e-10,0.14372933902121482,10101.108459155414,0.010110845915541268
btc_hl_breakout_1m,0,0.01,0.02,0.0,0.15,60,high_frequency,-0.0009585775272206547,-0.09585775272206547,0.40540540540540543,74,-0.05480461972189343,-5.480461972189343,0.05740007945330373,0.9942093696057103,1.3265765765765767e-10,0.0012846385655772765,9990.414224727794,-0.0009585775272206547
btc_alt_aligned,0,0.0075,0.02,0.0,0.1,30,high_frequency,0.004108890599966617,0.4108890599966617,0.36893203883495146,103,-0.035969866977122456,-3.5969866977122456,3.15509935081791,1.0288267362788377,1.2540453074433655e-10,0.04657458528884809,10041.088905999666,0.004108890599966617
btc_vol_breakout_10m,0,0.0175,0.06,0.0,0.1,15,high_frequency,0.012504001872769106,1.2504001872769106,0.32142857142857145,28,-0.021037556256860768,-2.1037556256860768,11.058851950884613,1.2171965886308314,3.660714285714286e-10,0.45811243679122293,10125.040018727692,0.012504001872769106
btc_hl_breakout_4m,0,0.005,0.02,0.0,0.2,15,high_frequency,-0.009848914202575975,-0.9848914202575976,0.313953488372093,86,-0.06823371069127282,-6.8233710691272815,-3.451948205409371,0.9532470294386908,1.0678294573643411e-10,-0.04738766150916533,9901.510857974241,-0.009848914202575975
