pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_hl_breakout_4m,0,0.025,0.3,0.0,0.5,360,random,0.2508774721073193,25.08774721073193,0.3,10,-0.142520339356057,-14.252033935605702,29.8078718013315,2.3325161189315606,1.4266666666666665e-09,5.111692445150064,12508.774721073194,0.2508774721073193
btc_small_down_10m,0,0.0075,0.15,0.0,0.5,90,random,0.24480837217038925,24.480837217038925,0.2,25,-0.10213788331874996,-10.213788331874996,31.801801193829956,2.2081785302487806,5.173333333333333e-10,1.9109262636886906,12448.083721703893,0.24480837217038925
btc_hl_breakout_2m,0,0.08,0.03,0.0,0.5,360,random,0.23680830099024505,23.680830099024504,0.76,25,-0.11470261408674598,-11.470261408674599,30.556658153561436,1.7222244339324306,5.52e-10,1.809750256706848,12368.08300990245,0.23680830099024505
btc_vol_breakout_3m,0,0.08,0.015,0.0,0.5,45,random,0.23136432820339878,23.136432820339877,0.8285714285714286,35,-0.09456852318915088,-9.456852318915088,32.59500742252371,1.758663379277107,3.357142857142857e-10,1.2565442808637892,12313.643282033987,0.23136432820339878
btc_vol_breakout_2m,0,0.015,0.3,0.0,0.5,60,random,0.20942328483382272,20.942328483382273,0.2,15,-0.15907459066499352,-15.907459066499353,25.596818351010427,1.9096493614757517,9.355555555555556e-10,2.9735308949038055,12094.232848338226,0.20942328483382272
btc_hl_breakout_4m,0,0.02,0.15,0.0,0.4,45,random,0.2050283473779109,20.50283473779109,0.3333333333333333,18,-0.09762394377131656,-9.762394377131656,31.95391542633835,1.9664592591971133,7.63888888888889e-10,2.8067434916886107,12050.283473779109,0.2050283473779109
btc_alt_aligned,0,0.005,0.3,0.0,0.5,10,random,0.20485053291492003,20.485053291492004,0.14285714285714285,21,-0.15235598080122403,-15.235598080122404,25.20680027877772,2.1435133259841828,6.896825396825396e-10,2.0055516259934754,12048.5053291492,0.20485053291492003
btc_hl_breakout_9m,0,0.0125,0.25,0.0,0.5,480,random,0.20423436289152205,20.423436289152207,0.2222222222222222,18,-0.15776976094237505,-15.776976094237504,25.57664505092653,1.855687175033788,7.722222222222223e-10,2.370830998092684,12042.34362891522,0.20423436289152205
btc_small_up_10m,0,0.08,0.03,0.0,0.4,480,random,0.20226306137692626,20.226306137692625,0.8,25,-0.10636564483313982,-10.636564483313983,33.20561574678043,1.915151127156503,4.966666666666667e-10,1.9288426706278186,12022.630613769263,0.20226306137692626
btc_vol_breakout_10m,0,0.03,0.2,0.0,0.5,720,random,0.19806371871761566,19.806371871761566,0.36363636363636365,11,-0.10550099928937795,-10.550099928937795,29.926533517761424,2.0158336471191154,1.1393939393939394e-09,3.7015474845527745,11980.637187176157,0.19806371871761566
btc_small_down_10m,0,0.03,0.01,0.0,0.5,90,random,0.19671519426972073,19.671519426972072,0.6888888888888889,45,-0.08958980324423882,-8.958980324423882,33.586905975130435,1.5983739093241238,2.062962962962963e-10,0.8369961743053923,11967.151942697208,0.19671519426972073
