,avg_return,median_return,std_return,best_return,worst_return,avg_win_rate,avg_sharpe,avg_drawdown,avg_trades,profit_probability,sample_size
0.0,0.03783224231657852,0.028048475451413264,0.04254825921710318,0.2508774721073193,-0.11448761809452317,0.43143849376178833,12.934068127634825,-0.06590980457498347,40.5967983991996,0.9034517258629314,1999.0
