pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_hl_breakout_1m,0,0.005,0.035,0.0,0.15,90,high_frequency,0.00913201942224307,0.9132019422243071,0.2714285714285714,70,-0.05667717553556528,-5.667717553556528,5.476465197840801,1.063160313806958,1.4452380952380952e-10,0.0970171596823655,10091.320194222431,0.00913201942224307
btc_hl_breakout_4m,0,0.01,0.01,0.0,0.05,60,high_frequency,0.003324464116524348,0.33244641165243477,0.5581395348837209,86,-0.0145477057802601,-1.45477057802601,5.767993952662112,1.0697113838054972,1.0213178294573644e-10,0.07972158903926041,10033.244641165244,0.003324464116524348
btc_small_up_10m,0,0.01,0.03,0.0,0.2,15,high_frequency,0.03904328813532425,3.9043288135324246,0.375,56,-0.0634897023002513,-6.348970230025131,14.530208487177056,1.2080437897883376,1.4970238095238095e-10,0.362122070648617,10390.432881353243,0.03904328813532425
btc_hl_breakout_10m,0,0.0175,0.015,0.0,0.05,5,high_frequency,0.007357576321967764,0.7357576321967765,0.5147058823529411,68,-0.017542612342493102,-1.7542612342493102,10.415225906390821,1.1354709376346552,1.5269607843137254e-10,0.22034729850104068,10073.575763219678,0.007357576321967764
btc_hl_breakout_10m,0,0.015,0.01,0.0,0.1,20,high_frequency,0.01072714781156999,1.072714781156999,0.5679012345679012,81,-0.03191591887451972,-3.191591887451972,8.02283535739206,1.1013407543513327,1.185185185185185e-10,0.13878042510684943,10107.2714781157,0.01072714781156999
btc_bullish,0,0.01,0.05,0.0,0.1,30,high_frequency,0.01812738728406264,1.812738728406264,0.2833333333333333,60,-0.028445314878677408,-2.844531487867741,12.363486941535184,1.1710561033848434,2.111111111111111e-10,0.3119556172583597,10181.273872840626,0.01812738728406264
btc_hl_breakout_1m,0,0.0175,0.04,0.0,0.05,60,high_frequency,0.004544929710696283,0.45449297106962827,0.37777777777777777,45,-0.016473011967988893,-1.6473011967988893,7.3398362770594465,1.1032688027246103,2.848148148148148e-10,0.2072923336540431,10045.449297106963,0.004544929710696283
btc_vol_breakout_8m,0,0.03,0.05,0.0,0.25,20,high_frequency,0.05728826255570543,5.728826255570543,0.4583333333333333,24,-0.054015514077646154,-5.401551407764615,19.594724798493765,1.408649091565603,4.951388888888888e-10,0.9752150966861219,10572.882625557055,0.05728826255570543
btc_hl_breakout_8m,0,0.0075,0.04,0.0,0.25,5,high_frequency,-0.014382558763109819,-1.4382558763109818,0.25806451612903225,62,-0.1308183885573736,-13.08183885573736,-3.1178041196169337,0.9483107439152167,1.8413978494623656e-10,-0.06937291214515956,9856.174412368902,-0.014382558763109819
btc_hl_breakout_10m,0,0.01,0.06,0.0,0.2,10,high_frequency,0.024696280192965128,2.4696280192965125,0.24444444444444444,45,-0.06689752195450793,-6.689752195450794,9.362605014464915,1.1391216875315542,2.733333333333333e-10,0.3019963399804069,10246.96280192965,0.024696280192965128
btc_vol_breakout_10m,0,0.0075,0.06,0.0,0.2,30,high_frequency,-0.015961871337219213,-1.5961871337219213,0.1891891891891892,37,-0.06102418405547039,-6.102418405547039,-7.019536051543499,0.8763093735597788,2.5045045045045044e-10,-0.19969071156118187,9840.381286627808,-0.015961871337219213
btc_small_up_10m,0,0.01,0.02,0.0,0.05,45,high_frequency,0.006839442466996286,0.6839442466996286,0.39344262295081966,61,-0.015503591004887407,-1.5503591004887407,10.229998062050285,1.1511927696225484,1.308743169398907e-10,0.22798166067700223,10068.394424669963,0.006839442466996286
btc_vol_breakout_9m,0,0.0125,0.035,0.0,0.15,90,high_frequency,0.026053756838039045,2.6053756838039046,0.3684210526315789,38,-0.0299008495542068,-2.99008495542068,16.720909510920066,1.2859121458777651,2.3289473684210523e-10,0.46468551679028747,10260.53756838039,0.026053756838039045
btc_hl_breakout_3m,0,0.0175,0.01,0.0,0.25,10,high_frequency,-0.014186517882487851,-1.418651788248785,0.5774647887323944,71,-0.08817589245583823,-8.817589245583823,-3.5697658421423872,0.9459690976720205,1.3849765258215964e-10,-0.06427567347970017,9858.134821175121,-0.014186517882487851
btc_vol_breakout_10m,0,0.0075,0.035,0.0,0.25,45,high_frequency,-0.008028640646994744,-0.8028640646994745,0.2857142857142857,42,-0.07662923794539045,-7.662923794539045,-2.59182580917528,0.9524157094782104,1.9404761904761905e-10,-0.05934013040037696,9919.713593530052,-0.008028640646994744
btc_vol_breakout_2m,0,0.02,0.04,0.0,0.15,15,high_frequency,0.011005038545063416,1.1005038545063417,0.4186046511627907,43,-0.04840613193310239,-4.840613193310239,6.145182425402443,1.082677239637712,2.8953488372093023e-10,0.18656078085688102,10110.050385450635,0.011005038545063416
btc_alt_aligned,0,0.03,0.045,0.0,0.1,60,high_frequency,0.025491164431981076,2.5491164431981077,0.4634146341463415,41,-0.03432879898607699,-3.432879898607699,16.605231867708447,1.2502866170230174,3.4308943089430895e-10,0.632425638363472,10254.91164431981,0.025491164431981076
btc_hl_breakout_8m,0,0.02,0.025,0.0,0.25,90,high_frequency,0.038232501305980944,3.8232501305980944,0.46153846153846156,52,-0.0865590315264656,-8.65590315264656,11.406641992452153,1.1437078987362406,2.3878205128205127e-10,0.31856050830085636,10382.32501305981,0.038232501305980944
btc_hl_breakout_9m,0,0.0175,0.01,0.0,0.25,5,high_frequency,-0.021233432113532534,-2.1233432113532533,0.5384615384615384,78,-0.12811670155564747,-12.811670155564748,-5.193533788918477,0.930319280022112,1.25e-10,-0.09188247806537202,9787.665678864674,-0.021233432113532534
btc_hl_breakout_7m,0,0.005,0.025,0.0,0.15,45,high_frequency,-0.0026331439415429258,-0.2633143941542926,0.2696629213483146,89,-0.07747559664881676,-7.747559664881676,-0.6748345596303165,0.9852063212421177,1.1198501872659177e-10,-0.009858531219607199,9973.66856058457,-0.0026331439415429258
btc_small_up_10m,0,0.0075,0.01,0.0,0.15,10,high_frequency,0.021627451150576484,2.1627451150576484,0.46153846153846156,78,-0.036813969873454644,-3.6813969873454644,11.485197517040744,1.1616445019850778,8.782051282051282e-11,0.19253853756148004,10216.274511505764,0.021627451150576484
btc_hl_breakout_10m,0,0.0175,0.06,0.0,0.15,45,high_frequency,0.025133238756105947,2.513323875610595,0.3,40,-0.05458151242804321,-5.4581512428043215,11.502486063764296,1.1711266589647213,3.225e-10,0.444741893636577,10251.332387561059,0.025133238756105947
btc_hl_breakout_3m,0,0.035,0.02,0.0,0.1,10,high_frequency,0.025696506309598702,2.5696506309598703,0.6363636363636364,44,-0.02604540971449132,-2.604540971449132,19.63905578662845,1.3205288833776976,2.7159090909090913e-10,0.5882009374959829,10256.965063095988,0.025696506309598702
btc_vol_breakout_8m,0,0.01,0.015,0.0,0.1,90,high_frequency,0.00643054108207416,0.6430541082074159,0.44642857142857145,56,-0.018483098347350957,-1.8483098347350957,6.772267980971829,1.0935214711540775,1.226190476190476e-10,0.11988278003166108,10064.305410820742,0.00643054108207416
