strategy_rank,pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,strategy_total_return,strategy_win_rate,trade_id,entry_timestamp,exit_timestamp,entry_price,exit_price,size,pnl,return_pct,duration_minutes,direction,status
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-01 14:28:00+00:00,2025-07-10 16:26:00+00:00,0.15864,0.18267,31517.90216843167,757.3751891074126,15.14750378214825,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-10 16:27:00+00:00,2025-07-14 05:29:00+00:00,0.18267,0.21069,29444.832728711375,825.0442130584925,15.339136147150596,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-14 07:38:00+00:00,2025-07-14 16:29:00+00:00,0.20855,0.20055,27768.92688124168,-222.15141504993335,-3.836010549029008,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-15 01:22:00+00:00,2025-07-18 01:11:00+00:00,0.19297,0.2278,29435.32151918944,1025.2322485133682,18.049437736435713,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-18 01:12:00+00:00,2025-07-18 20:49:00+00:00,0.2283,0.23203,27125.493288719535,101.17808996692293,1.6338151554971376,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-18 20:51:00+00:00,2025-07-20 22:08:00+00:00,0.23235,0.26852,26870.407414668094,971.9026361885444,15.567032494082195,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-20 22:10:00+00:00,2025-07-22 01:17:00+00:00,0.26932,0.26411,24986.226351152545,-130.17823928950384,-1.934501708005333,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-22 01:19:00+00:00,2025-07-22 13:52:00+00:00,0.26667,0.26278,24990.44272414464,-97.21282219692239,-1.4587317658529229,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-22 13:53:00+00:00,2025-07-23 20:34:00+00:00,0.26282,0.23503,25171.581120725936,-699.5182393449741,-10.573776729320453,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-23 20:35:00+00:00,2025-07-25 03:04:00+00:00,0.23444,0.22495,26726.82063844354,-253.63752785882843,-4.047944036853767,0.0,Long,Closed
9,btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,0.17440610502767623,0.34615384615384615,,2025-07-25 07:15:00+00:00,2025-07-29 00:34:00+00:00,0.22878,0.2255,26833.713902208623,-88.01458159924368,-1.4336917562723916,0.0,Long,Closed
