pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_bullish,0,0.06,0.04,0.04,0.5,120,random,0.19937031001883807,19.937031001883806,0.625,32,-0.1528024694255926,-15.28024694255926,26.220888841775025,1.4318673127257384,4.255208333333333e-10,1.2426834715772377,11993.70310018838,0.19937031001883807
btc_vol_breakout_2m,0,0.08,0.12,0.0175,0.4,240,random,0.19474650306418745,19.474650306418745,0.4666666666666667,15,-0.10572484037677743,-10.572484037677743,30.776167957368266,1.757863927365054,9.433333333333334e-10,3.227882506800827,11947.465030641873,0.19474650306418745
btc_small_down_10m,0,0.1,0.02,0.005,0.5,90,random,0.19470926985936649,19.47092698593665,0.8076923076923077,26,-0.11860577622074486,-11.860577622074487,27.248617438543455,1.6913432869053788,4.282051282051282e-10,1.4588661522149926,11947.092698593664,0.19470926985936649
btc_hl_breakout_2m,0,0.035,0.02,0.003,0.5,15,random,0.1932695593009883,19.32695593009883,0.6363636363636364,44,-0.10496749941541073,-10.496749941541072,30.767544691755706,1.4852932204244187,2.7310606060606063e-10,0.8487970702203063,11932.695593009883,0.1932695593009883
btc_bullish,0,0.04,0.15,0.05,0.5,120,random,0.1924699779692566,19.246997796925662,0.391304347826087,23,-0.133963921043735,-13.3963921043735,25.031706922451054,1.6235074916648355,6e-10,1.7097457358685766,11924.699779692566,0.1924699779692566
btc_hl_breakout_2m,0,0.06,0.25,0.03,0.5,10,random,0.1895397749911779,18.95397749911779,0.4666666666666667,15,-0.1790079661011308,-17.90079661011308,24.189117707951745,1.6485831754590612,9.477777777777779e-10,2.6534192106161325,11895.39774991178,0.1895397749911779
btc_hl_breakout_9m,0,0.035,0.3,0.0075,0.5,60,random,0.18675324566572135,18.675324566572137,0.3181818181818182,22,-0.16246051720198773,-16.24605172019877,23.941575869780742,1.5755718600837867,6.303030303030303e-10,1.7940126115014257,11867.532456657213,0.18675324566572135
btc_hl_breakout_9m,0,0.035,0.3,0.03,0.5,90,random,0.18675324566572135,18.675324566572137,0.3181818181818182,22,-0.16246051720198773,-16.24605172019877,23.941575869780742,1.5755718600837867,6.303030303030303e-10,1.7940126115014257,11867.532456657213,0.18675324566572135
btc_vol_breakout_8m,0,0.035,0.1,0.025,0.5,120,random,0.18042467080506022,18.04246708050602,0.36,25,-0.09961581224496774,-9.961581224496774,28.437012350743178,1.6081188942298197,4.9e-10,1.4409548669751935,11804.246708050603,0.18042467080506022
btc_small_up_10m,0,0.035,0.06,0.04,0.4,1440,random,0.17901923131583344,17.901923131583345,0.43333333333333335,30,-0.1250541858577111,-12.50541858577111,29.28576381270471,1.6108833263660094,3.811111111111111e-10,1.4674110877337663,11790.192313158335,0.17901923131583344
btc_vol_breakout_9m,0,0.035,0.1,0.03,0.5,120,random,0.17875354132571492,17.87535413257149,0.391304347826087,23,-0.09961581224496774,-9.961581224496774,28.350068087630248,1.7140212268034263,5.217391304347826e-10,1.5372260400435032,11787.535413257148,0.17875354132571492
btc_hl_breakout_1m,0,0.06,0.12,0.005,0.4,120,random,0.17794990457893783,17.794990457893782,0.4444444444444444,18,-0.11246181258724064,-11.246181258724064,29.049979717270105,1.6020770655888983,7.777777777777777e-10,2.5013415873724565,11779.499045789378,0.17794990457893783
btc_alt_aligned,0,0.035,0.15,0.005,0.5,10,random,0.17572879290856136,17.572879290856136,0.37037037037037035,27,-0.144344587567642,-14.4344587567642,22.819828268624303,1.46102305962173,5.308641975308642e-10,1.3765949458048705,11757.287929085614,0.17572879290856136
btc_vol_breakout_3m,0,0.03,0.015,0.0175,0.5,1440,random,0.17309395891224993,17.309395891224995,0.6666666666666666,51,-0.08512244852883222,-8.51224485288322,29.092906310165187,1.4424970219695528,1.8856209150326797e-10,0.6633666361397111,11730.9395891225,0.17309395891224993
