,avg_return,median_return,std_return,best_return,worst_return,avg_win_rate,avg_sharpe,avg_drawdown,avg_trades,profit_probability,sample_size
0.0,0.03646012475109569,0.02723027180856302,0.0425646785295258,0.2275194175370496,-0.14137087875856905,0.42751035638788015,12.54812350087829,-0.06789946420057923,40.801702553830744,0.8843264897346019,1997.0
