pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_small_down_10m,0,0.025,0.3,0.0,0.5,60,random,0.2275194175370496,22.75194175370496,0.2727272727272727,11,-0.14953807986653544,-14.953807986653544,27.342801659319637,2.0954035099820394,1.303030303030303e-09,4.300327568710691,12275.194175370496,0.2275194175370496
btc_vol_breakout_2m,0,0.04,0.3,0.0,0.5,10,random,0.22642275293651656,22.642275293651657,0.375,8,-0.14953801321696347,-14.953801321696346,27.34866951317873,2.099479262269711,1.8270833333333334e-09,5.907315057290802,12264.227529365166,0.22642275293651656
btc_vol_breakout_9m,0,0.025,0.1,0.0,0.5,720,random,0.21593181162818856,21.593181162818855,0.3684210526315789,19,-0.10071210664905839,-10.071210664905838,33.818133068195266,1.9520099614223776,6.052631578947369e-10,2.193369009288667,12159.318116281886,0.21593181162818856
btc_hl_breakout_7m,0,0.015,0.3,0.0,0.5,360,random,0.21321967977591866,21.321967977591864,0.21428571428571427,14,-0.16664036851608177,-16.664036851608177,26.27050286671224,2.218185198973846,1.0166666666666667e-09,3.1095771842407043,12132.196797759187,0.21321967977591866
btc_hl_breakout_3m,0,0.035,0.3,0.0,0.5,480,random,0.2127449941091103,21.27449941091103,0.3333333333333333,9,-0.16448218443042173,-16.448218443042173,26.080184987153235,1.9604985694855661,1.598148148148148e-09,5.0066348236629725,12127.449941091103,0.2127449941091103
btc_small_down_10m,0,0.0125,0.15,0.0,0.5,30,random,0.2104015017706166,21.04015017706166,0.25,20,-0.13415954107769612,-13.415954107769611,26.723595936441605,1.9072953860775341,6.658333333333334e-10,2.1204389990743153,12104.015017706166,0.2104015017706166
btc_alt_aligned,0,0.0175,0.3,0.0,0.5,120,random,0.20911929719629044,20.911929719629043,0.2,15,-0.1562581056179273,-15.62581056179273,25.51748806170031,1.8901651950638436,9.733333333333333e-10,2.974635543061901,12091.192971962904,0.20911929719629044
btc_hl_breakout_10m,0,0.0125,0.25,0.0,0.5,180,random,0.20464215973816963,20.464215973816962,0.21052631578947367,19,-0.15776976094237682,-15.776976094237682,25.922206016407376,1.85385252708033,7.31578947368421e-10,2.2402860112306024,12046.421597381697,0.20464215973816963
btc_vol_breakout_10m,0,0.025,0.2,0.0,0.5,720,random,0.19637044834083153,19.637044834083152,0.3076923076923077,13,-0.10071210664905961,-10.07121066490596,29.885276794983085,1.983268362725926,9.461538461538462e-10,3.108368411291585,11963.704483408315,0.19637044834083153
btc_hl_breakout_2m,0,0.08,0.025,0.0,0.5,30,random,0.19580448843883577,19.580448843883577,0.75,28,-0.11470261408674554,-11.470261408674553,26.285961225087192,1.5437274542770898,4.785714285714286e-10,1.3791849698578302,11958.044884388357,0.19580448843883577
btc_hl_breakout_5m,0,0.025,0.3,0.0,0.4,90,random,0.19552319831825835,19.552319831825834,0.3,10,-0.1208210384159979,-12.082103841599789,29.091590463168743,2.2944008856913927,1.4233333333333334e-09,4.988642826071114,11955.231983182584,0.19552319831825835
btc_hl_breakout_4m,0,0.0125,0.15,0.0,0.4,15,random,0.194562272185206,19.4562272185206,0.2857142857142857,21,-0.11511586986203837,-11.511586986203836,30.054050715767474,1.8642407750455243,6.626984126984126e-10,2.3056895174279273,11945.62272185206,0.194562272185206
btc_vol_breakout_8m,0,0.025,0.1,0.0,0.5,10,random,0.1939994082972983,19.399940829729832,0.35,20,-0.10071210664905839,-10.071210664905838,30.709014521755307,1.7796553876733965,5.825e-10,1.903109479411488,11939.994082972982,0.1939994082972983
btc_alt_aligned,0,0.025,0.25,0.0,0.5,45,random,0.1933731342714538,19.337313427145382,0.2857142857142857,14,-0.15583024284501423,-15.583024284501423,24.256195417646257,1.7743621201843125,1.0452380952380954e-09,2.9173900198093934,11933.731342714538,0.1933731342714538
btc_hl_breakout_1m,0,0.08,0.15,0.0,0.5,15,random,0.1895182004174272,18.95182004174272,0.5555555555555556,9,-0.16208939710502568,-16.20893971050257,24.387269463815457,1.7534754550633183,1.6018518518518518e-09,4.415185740931249,11895.182004174272,0.1895182004174272
btc_hl_breakout_2m,0,0.1,0.03,0.0,0.5,1440,random,0.1848608295230957,18.48608295230957,0.76,25,-0.15015996571472168,-15.015996571472169,24.826602389556058,1.4986802236741805,5.480000000000001e-10,1.4810292400706095,11848.608295230957,0.1848608295230957
btc_bullish,0,0.06,0.02,0.0,0.5,90,random,0.1840205437645807,18.40205437645807,0.717948717948718,39,-0.10405537134235254,-10.405537134235255,25.831734032808686,1.4117035838976475,3.452991452991453e-10,0.9382015918669285,11840.205437645807,0.1840205437645807
btc_vol_breakout_2m,0,0.0125,0.15,0.0,0.4,5,random,0.17648916519895447,17.648916519895447,0.2727272727272727,22,-0.12852465604470054,-12.852465604470053,27.789839442891257,1.7798943041192685,6.136363636363637e-10,2.023854883647004,11764.891651989545,0.17648916519895447
btc_hl_breakout_3m,0,0.06,0.045,0.0,0.5,20,random,0.1754569928377661,17.54569928377661,0.6521739130434783,23,-0.1707923627356387,-17.07923627356387,23.42010148877659,1.5000943121238683,6.094202898550725e-10,1.53932635399003,11754.569928377661,0.1754569928377661
btc_vol_breakout_9m,0,0.025,0.08,0.0,0.5,120,random,0.17263661253163792,17.263661253163793,0.38095238095238093,21,-0.10071210664905939,-10.071210664905939,28.10174095521542,1.6270450830281955,5.253968253968254e-10,1.6395177323463663,11726.36612531638,0.17263661253163792
btc_hl_breakout_10m,0,0.1,0.2,0.0,0.5,10,random,0.1722668909306287,17.22668909306287,0.5714285714285714,7,-0.1591801248213377,-15.91801248213377,22.66099814138778,1.9000792734199206,2.0976190476190476e-09,5.172833094934806,11722.668909306287,0.1722668909306287
btc_hl_breakout_5m,0,0.0175,0.3,0.0,0.4,720,random,0.17065248855577803,17.065248855577803,0.21428571428571427,14,-0.13073835715461468,-13.073835715461469,25.786204237986425,1.9484826337750767,1.0261904761904762e-09,3.2057867242935294,11706.524885557781,0.17065248855577803
btc_small_down_10m,0,0.0125,0.15,0.0,0.4,45,random,0.16876705984564933,16.876705984564932,0.25,20,-0.10866302781076176,-10.866302781076175,26.6727944389736,1.9448323595516195,6.658333333333334e-10,2.120438999074316,11687.670598456494,0.16876705984564933
btc_hl_breakout_8m,0,0.08,0.12,0.0,0.5,720,random,0.16837732097389715,16.837732097389715,0.5,10,-0.15316195763099627,-15.316195763099627,22.64163774613699,1.646734332708982,1.455e-09,3.524221961304315,11683.77320973897,0.16837732097389715
btc_hl_breakout_1m,0,0.06,0.01,0.0,0.5,45,random,0.16792007044729343,16.792007044729342,0.813953488372093,43,-0.1170800881094699,-11.70800881094699,23.2409778177809,1.461339132520925,2.864341085271318e-10,0.7806937783970241,11679.200704472934,0.16792007044729343
btc_small_down_10m,0,0.015,0.025,0.0,0.5,60,random,0.1662580666988947,16.62580666988947,0.48,50,-0.105809935155037,-10.5809935155037,29.561605103858934,1.4189657793191095,1.7633333333333334e-10,0.6534549907072008,11662.580666988946,0.1662580666988947
btc_alt_aligned,0,0.0175,0.25,0.0,0.5,20,random,0.16546090034093178,16.54609003409318,0.21052631578947367,19,-0.16209413939125372,-16.209413939125373,21.304561611744848,1.5757638815543031,7.640350877192983e-10,1.908328088236568,11654.609003409318,0.16546090034093178
btc_hl_breakout_9m,0,0.015,0.25,0.0,0.4,5,random,0.16510766717970773,16.510766717970775,0.2222222222222222,18,-0.13069106867027036,-13.069106867027037,25.57710523071394,1.8687716809181876,7.796296296296296e-10,2.3801645855625937,11651.076671797076,0.16510766717970773
btc_hl_breakout_9m,0,0.0125,0.2,0.0,0.5,360,random,0.16320949482326833,16.32094948232683,0.23809523809523808,21,-0.15224583684100457,-15.224583684100457,21.71396695353937,1.5115401667030444,6.611111111111111e-10,1.68052806687038,11632.094948232683,0.16320949482326833
btc_hl_breakout_9m,0,0.06,0.01,0.0,0.5,1440,random,0.16132287550518395,16.132287550518395,0.8043478260869565,46,-0.12212598111779316,-12.212598111779316,22.253539491201032,1.4012433024117288,2.815217391304348e-10,0.7075704224871993,11613.22875505184,0.16132287550518395
btc_hl_breakout_7m,0,0.0175,0.25,0.0,0.5,20,random,0.16059869960125606,16.059869960125607,0.21052631578947367,19,-0.16767957810239087,-16.767957810239086,20.910398259955425,1.5368197633943652,7.37719298245614e-10,1.8741781005466136,11605.986996012562,0.16059869960125606
