pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_hl_breakout_9m,0,0.035,0.2,0.03,0.5,180,random,0.23568190133770467,23.568190133770468,0.3333333333333333,24,-0.14497925477245477,-14.497925477245477,29.60677165263583,1.6202691624310053,5.756944444444444e-10,2.017859914411978,12356.819013377048,0.23568190133770467
btc_small_down_10m,0,0.1,0.015,0.01,0.5,15,random,0.20564832768491187,20.564832768491186,0.8275862068965517,29,-0.11264110315497922,-11.264110315497922,28.720675420991718,1.6895698836323045,3.689655172413793e-10,1.3788342269737912,12056.483276849118,0.20564832768491187
btc_small_up_10m,0,0.035,0.05,0.025,0.5,720,random,0.20315106904395197,20.315106904395197,0.45454545454545453,33,-0.15413149703001883,-15.413149703001883,27.03235833816344,1.5094515559051251,3.388888888888889e-10,1.2174387241495384,12031.51069043952,0.20315106904395197
btc_hl_breakout_5m,0,0.08,0.1,0.015,0.5,720,random,0.1948102296326667,19.48102296326667,0.5,16,-0.14674251538199223,-14.674251538199224,25.55698924101179,1.5668978906296656,8.895833333333333e-10,2.4693315140853165,11948.102296326666,0.1948102296326667
btc_hl_breakout_1m,0,0.08,0.12,0.025,0.4,120,random,0.1891887845829896,18.91887845829896,0.5,14,-0.11011460503247927,-11.011460503247928,30.087469568702986,1.8419070991394941,9.845238095238095e-10,3.3592707634564323,11891.887845829897,0.1891887845829896
btc_hl_breakout_4m,0,0.1,0.1,0.035,0.5,360,random,0.18319401999435195,18.319401999435193,0.5,14,-0.15563233915896113,-15.563233915896113,24.160261845414617,1.6635936276177397,1.013095238095238e-09,2.6396307433429507,11831.94019994352,0.18319401999435195
btc_small_up_10m,0,0.035,0.045,0.035,0.4,240,random,0.18006506578837034,18.006506578837033,0.48484848484848486,33,-0.10727909815723924,-10.727909815723924,29.923703898193097,1.6178046938018542,3.4040404040404044e-10,1.3291424709363628,11800.650657883703,0.18006506578837034
btc_vol_breakout_2m,0,0.06,0.12,0.04,0.5,480,random,0.17649843259316822,17.64984325931682,0.4444444444444444,18,-0.15069727995911353,-15.069727995911354,23.981267765034474,1.4516136816594023,7.592592592592593e-10,2.0730175940010906,11764.984325931682,0.17649843259316822
btc_hl_breakout_7m,0,0.035,0.15,0.025,0.5,30,random,0.17440610502767623,17.440610502767623,0.34615384615384615,26,-0.16653608681011067,-16.653608681011068,22.87143762222917,1.4591324516043112,5.403846153846153e-10,1.420193819233157,11744.061050276763,0.17440610502767623
btc_bullish,0,0.06,0.05,0.03,0.5,180,random,0.1731380122554541,17.31380122554541,0.5555555555555556,27,-0.1493995172989907,-14.93995172989907,23.19836913237681,1.4269957083219993,5.117283950617284e-10,1.3004514345858564,11731.380122554541,0.1731380122554541
btc_vol_breakout_3m,0,0.06,0.015,0.05,0.4,45,random,0.17312314628046266,17.312314628046266,0.7948717948717948,39,-0.09064928794455573,-9.064928794455573,31.97215966226082,1.7134841676362913,2.9871794871794873e-10,1.0658630633497106,11731.231462804626,0.17312314628046266
btc_vol_breakout_2m,0,0.1,0.15,0.0125,0.5,90,random,0.170268176068921,17.0268176068921,0.4,10,-0.17225032534592388,-17.225032534592387,22.304764486153417,1.7763227676537467,1.4583333333333334e-09,3.5274867217345767,11702.681760689211,0.170268176068921
btc_alt_aligned,0,0.06,0.15,0.01,0.5,240,random,0.17005039226490798,17.005039226490798,0.47368421052631576,19,-0.17550816289325122,-17.550816289325123,22.10413967317092,1.4533098193111933,7.649122807017543e-10,1.9128186847355695,11700.50392264908,0.17005039226490798
btc_hl_breakout_2m,0,0.06,0.04,0.01,0.5,90,random,0.16939113434182226,16.939113434182225,0.6,30,-0.15141858377943596,-15.141858377943596,23.152804085680366,1.3787185405016293,4.505555555555556e-10,1.1521045785072914,11693.911343418222,0.16939113434182226
btc_hl_breakout_9m,0,0.04,0.02,0.04,0.5,60,random,0.1689004719917234,16.89004719917234,0.6363636363636364,44,-0.1258918619695989,-12.58918619695989,23.301042823664307,1.3459349878755527,2.776515151515152e-10,0.775645559579812,11689.004719917233,0.1689004719917234
btc_hl_breakout_7m,0,0.035,0.025,0.0125,0.5,480,random,0.16781532421071033,16.781532421071034,0.5853658536585366,41,-0.14044963055768833,-14.044963055768832,23.062560714294058,1.3548404868175021,3.2113821138211383e-10,0.8272090197236002,11678.153242107102,0.16781532421071033
btc_hl_breakout_5m,0,0.1,0.1,0.02,0.5,1440,random,0.16661213320555607,16.661213320555607,0.5,14,-0.1717641827247851,-17.17641827247851,22.291709350111972,1.5439427935192567,1.0321428571428572e-09,2.467840339216526,11666.121332055562,0.16661213320555607
btc_vol_breakout_2m,0,0.1,0.3,0.04,0.5,720,random,0.1611837394078566,16.11837394078566,0.3333333333333333,9,-0.16898893906769608,-16.898893906769608,20.672226273435815,1.556152227377128,1.6148148148148147e-09,4.146049046620496,11611.837394078566,0.1611837394078566
btc_small_up_9m,0,0.04,0.1,0.0175,0.5,30,random,0.16109295895858095,16.109295895858093,0.4090909090909091,22,-0.14414292038592003,-14.414292038592002,24.374079332536613,1.5189431497341563,5.204545454545454e-10,1.5038567515835861,11610.929589585809,0.16109295895858095
btc_vol_breakout_3m,0,0.08,0.025,0.02,0.5,30,random,0.1603042536693114,16.03042536693114,0.7333333333333333,30,-0.1274132310790288,-12.741323107902879,22.379814474758252,1.4129148437010048,4.261111111111111e-10,1.0863445268916878,11603.042536693114,0.1603042536693114
btc_small_up_10m,0,0.06,0.03,0.01,0.5,240,random,0.15797525104430588,15.797525104430587,0.6551724137931034,29,-0.12839675555199404,-12.839675555199403,22.451686525401715,1.4123029756084486,3.994252873563218e-10,1.102016309121555,11579.752510443059,0.15797525104430588
btc_alt_aligned,0,0.06,0.045,0.0125,0.5,180,random,0.15694289406340048,15.694289406340047,0.5666666666666667,30,-0.17550816289325,-17.550816289325,21.011361523351678,1.3394188145593184,4.783333333333333e-10,1.0853149657234025,11569.428940634005,0.15694289406340048
btc_vol_breakout_3m,0,0.06,0.02,0.01,0.5,180,random,0.15619206502649777,15.619206502649776,0.7352941176470589,34,-0.11540522377648965,-11.540522377648966,22.479444302772674,1.4093548132581746,3.6911764705882356e-10,0.9314038234991329,11561.920650264978,0.15619206502649777
btc_small_down_10m,0,0.06,0.25,0.04,0.5,120,random,0.15518960885944888,15.518960885944889,0.4666666666666667,15,-0.18200652382992033,-18.200652382992033,20.735197078856714,1.5374455789430168,9.411111111111112e-10,2.2357319228152215,11551.896088594489,0.15518960885944888
btc_vol_breakout_3m,0,0.06,0.035,0.04,0.5,30,random,0.15323053548675897,15.323053548675897,0.6551724137931034,29,-0.14318692489641915,-14.318692489641915,21.842470165092095,1.3816366824025377,4.43103448275862e-10,1.0794432851653928,11532.305354867589,0.15323053548675897
btc_small_up_10m,0,0.05,0.08,0.05,0.5,45,random,0.15242935104172428,15.242935104172428,0.43478260869565216,23,-0.17089160204407738,-17.08916020440774,20.981953322893553,1.4207722153823608,5.355072463768116e-10,1.393971602608235,11524.293510417243,0.15242935104172428
btc_hl_breakout_4m,0,0.04,0.12,0.005,0.5,180,random,0.15242347498070577,15.242347498070577,0.34615384615384615,26,-0.15711392700825944,-15.711392700825943,22.107613713643712,1.3866435790808633,5.314102564102564e-10,1.267787175631662,11524.234749807058,0.15242347498070577
btc_small_down_10m,0,0.08,0.025,0.003,0.5,720,random,0.14749325083265666,14.749325083265665,0.7407407407407407,27,-0.13769973018548465,-13.769973018548464,21.262065066836655,1.4221169701523042,4.1604938271604936e-10,1.1162497644245422,11474.932508326567,0.14749325083265666
btc_bullish,0,0.04,0.08,0.003,0.4,45,random,0.14668752254809633,14.668752254809633,0.4074074074074074,27,-0.10847204609921923,-10.847204609921924,24.119187492012603,1.5441624611485512,5.061728395061728e-10,1.3682586145968652,11466.875225480962,0.14668752254809633
btc_bullish,0,0.06,0.03,0.0075,0.5,60,random,0.14562735742843388,14.562735742843389,0.625,32,-0.1528024694255934,-15.280246942559339,20.19254348042591,1.3298600840464745,4.25e-10,0.9412972702423427,11456.27357428434,0.14562735742843388
btc_vol_breakout_2m,0,0.1,0.1,0.0075,0.4,60,random,0.1451695188816231,14.51695188816231,0.46153846153846156,13,-0.12868160738528167,-12.868160738528168,23.747908760698024,1.6835244758085839,1.0923076923076922e-09,2.852701659977653,11451.695188816231,0.1451695188816231
btc_hl_breakout_6m,0,0.08,0.3,0.005,0.5,20,random,0.14429218330664745,14.429218330664744,0.4444444444444444,9,-0.15705056783200377,-15.705056783200376,19.10659103817064,1.6089032772423442,1.6037037037037038e-09,3.5872833105067614,11442.921833066473,0.14429218330664745
