pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_vol_breakout_9m,0,0.005,0.02,0.02,0.1,10,high_frequency,0.0033136861777456716,0.33136861777456716,0.3548387096774194,62,-0.02042207621736236,-2.042207621736236,3.7455059611570385,1.0541758788168325,8.978494623655914e-11,0.0578547479837299,10033.136861777457,0.0033136861777456716
btc_hl_breakout_4m,0,0.035,0.06,0.005,0.15,10,high_frequency,0.04100887373885205,4.100887373885205,0.4375,32,-0.045086623915125745,-4.5086623915125745,19.672991224959386,1.392891035331281,4.3333333333333334e-10,0.8668212612274578,10410.08873738852,0.04100887373885205
btc_hl_breakout_3m,0,0.015,0.02,0.0075,0.2,45,high_frequency,0.0004511415488928833,0.04511415488928833,0.43478260869565216,69,-0.06229307176011234,-6.229307176011234,0.9054082962061138,1.0022004122172363,1.5362318840579711e-10,0.01604089510645194,10004.511415488929,0.0004511415488928833
btc_hl_breakout_7m,0,0.03,0.035,0.0175,0.25,10,high_frequency,0.044183039161005175,4.418303916100517,0.4418604651162791,43,-0.10400773158209509,-10.400773158209509,13.006431116110912,1.181225275944712,2.9961240310077524e-10,0.437858915819225,10441.830391610052,0.044183039161005175
btc_hl_breakout_1m,0,0.03,0.01,0.003,0.25,90,high_frequency,0.007827291816113439,0.7827291816113439,0.65,60,-0.09219869919366963,-9.219869919366964,3.4057058956498256,1.0330856015217686,1.736111111111111e-10,0.07106955808527095,10078.272918161134,0.007827291816113439
btc_vol_breakout_3m,0,0.0175,0.03,0.005,0.05,20,high_frequency,0.002553584530602609,0.2553584530602609,0.3877551020408163,49,-0.013071844505456065,-1.3071844505456065,4.33979447519792,1.061938159268425,2.0340136054421769e-10,0.10868906389565204,10025.535845306025,0.002553584530602609
btc_hl_breakout_9m,0,0.005,0.035,0.0175,0.1,90,high_frequency,0.007569544676852183,0.7569544676852182,0.3157894736842105,95,-0.0446021552123218,-4.460215521232181,5.989854201690997,1.0779035652330449,9.421052631578948e-11,0.08502415108937661,10075.695446768521,0.007569544676852183
btc_hl_breakout_2m,0,0.0125,0.02,0.003,0.1,90,high_frequency,0.02114399215035361,2.1143992150353608,0.4666666666666667,75,-0.02393082349185316,-2.393082349185316,16.90527041034117,1.2223684275574367,1.3533333333333333e-10,0.28552180936212695,10211.439921503536,0.02114399215035361
btc_hl_breakout_3m,0,0.03,0.02,0.0175,0.05,45,high_frequency,0.008539101150061583,0.8539101150061583,0.5714285714285714,49,-0.013795368431295252,-1.3795368431295252,13.134230922858585,1.1920273733081947,2.326530612244898e-10,0.3524454876889361,10085.391011500617,0.008539101150061583
btc_bullish,0,0.0075,0.06,0.02,0.1,30,high_frequency,0.02120040569347168,2.120040569347168,0.3225806451612903,93,-0.027049325854387463,-2.7049325854387463,14.654716891754815,1.1954500440476514,1.2401433691756272e-10,0.23279622598282607,10212.004056934717,0.02120040569347168
