,avg_return,median_return,std_return,best_return,worst_return,avg_win_rate,avg_sharpe,avg_drawdown,avg_trades,profit_probability,sample_size
0.0,0.03807122751993545,0.028115516427571242,0.043715945328933484,0.27009139698511964,-0.10625394195584677,0.4247940793825529,12.833023494455514,-0.06680060399082413,40.5785,0.8835,2000.0
