id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id,duration_minutes,return_pct,pnl_pct,entry_time,exit_time
0,0,44119.3319255706,0,0.21511,9.490509490509492,186,0.21162,9.33653302208925,135.14942590764315,0.014240481614057976,1,1,0,186.0,1.4240481614057976,13514.942590764314,2025-03-03 15:17:00,2025-03-03 18:23:00
1,0,45303.1894377865,187,0.21231999999999998,9.61877318143083,191,0.20847,9.444355902095353,155.35415025195118,0.01615113978899767,1,1,1,4.0,1.615113978899767,15535.415025195118,2025-03-03 18:24:00,2025-03-03 18:28:00
2,0,46808.915764793186,192,0.20864,9.76621218516645,210,0.20495,9.593487285994362,153.36519970092723,0.0157036522239265,1,1,2,18.0,1.57036522239265,15336.519970092724,2025-03-03 18:29:00,2025-03-03 18:47:00
3,0,47721.538630207055,211,0.2077,9.911763573494005,234,0.20438,9.753328065241718,138.77041661355133,0.014000577756379357,1,1,3,23.0,1.4000577756379358,13877.041661355133,2025-03-03 18:48:00,2025-03-03 19:11:00
4,0,49138.72385675077,235,0.20439,10.043463769081288,277,0.20004,9.829710320304423,193.8802746874805,0.019304124467928997,1,1,4,42.0,1.9304124467928996,19388.02746874805,2025-03-03 19:12:00,2025-03-03 19:54:00
5,0,48972.73524121672,4005,0.20884,10.2274660277757,4242,0.20552,10.06487654677486,142.29713842628888,0.013913235012449716,1,1,5,237.0,1.3913235012449716,14229.713842628888,2025-03-06 10:02:00,2025-03-06 13:59:00
6,0,51452.39951363656,4669,0.20139999999999997,10.362513262046402,4859,0.19793,10.183973435734083,157.99333961453834,0.015246623634558091,1,1,6,190.0,1.5246623634558092,15799.333961453834,2025-03-06 21:06:00,2025-03-07 00:16:00
