id,col,size,entry_idx,entry_price,entry_fees,exit_idx,exit_price,exit_fees,pnl,return,direction,status,parent_id,duration_minutes,return_pct,pnl_pct,entry_time,exit_time
1003,0,5801.90514146401,34514,0.1922,1.115126168189363,34569,0.19377,1.1242351592614812,6.86962974464759,0.00616040582726323,0,1,1003,55.0,0.616040582726323,686.962974464759,2025-03-27 14:31:00,2025-03-27 15:26:00
1004,0,5788.542069557565,34570,0.19377,1.1216457968180293,34571,0.19354,1.120314432142171,-3.5733249049586298,-0.0031857872735718044,0,1,1004,1.0,-0.31857872735718046,-357.332490495863,2025-03-27 15:27:00,2025-03-27 15:28:00
1005,0,5782.97838044087,34572,0.19337,1.1182545294257125,34634,0.19137,1.1066885726649693,-13.790899862972273,-0.012332523142162438,0,1,1005,62.0,-1.2332523142162437,-1379.0899862972274,2025-03-27 15:29:00,2025-03-27 16:31:00
1006,0,5832.627521757603,34740,0.18948,1.1051662628224221,34741,0.18931,1.104174716143932,-3.2008876576651506,-0.0028962951234956986,0,1,1006,1.0,-0.28962951234956985,-320.08876576651505,2025-03-27 18:17:00,2025-03-27 18:18:00
1007,0,5815.060715207713,34742,0.18953,1.102128457353274,34743,0.18949,1.1018958549247095,-2.436626740886272,-0.0022108373344588666,0,1,1007,1.0,-0.22108373344588667,-243.66267408862717,2025-03-27 18:19:00,2025-03-27 18:20:00
1008,0,5795.5207589840165,34744,0.18977,1.0998159744322038,34762,0.19017,1.1021341827359905,0.11625814642537047,0.00010570690836289229,0,1,1008,18.0,0.01057069083628923,11.625814642537048,2025-03-27 18:21:00,2025-03-27 18:39:00
1009,0,5764.812942015707,34765,0.1908,1.0999263093365244,34767,0.19065,1.0990615873952945,-3.0637098380341965,-0.0027853773584905197,0,1,1009,2.0,-0.27853773584905195,-306.3709838034197,2025-03-27 18:42:00,2025-03-27 18:44:00
1010,0,5753.493956087449,34768,0.19067,1.09701869260698,34771,0.1911,1.0994926950083115,0.2774910135022677,0.0002529501232497485,0,1,1010,3.0,0.02529501232497485,27.749101350226766,2025-03-27 18:45:00,2025-03-27 18:48:00
1011,0,5734.124402784862,34836,0.19136,1.0972820457168382,34857,0.19056,1.0926947461946832,-6.777276314139543,-0.006176421404682328,0,1,1011,21.0,-0.6176421404682328,-677.7276314139543,2025-03-27 19:53:00,2025-03-27 20:14:00
1012,0,5734.977473313688,34858,0.19021,1.0908500651987652,34866,0.19132,1.097215890194375,4.177759039985121,0.0038298196729932813,0,1,1012,8.0,0.38298196729932815,417.7759039985121,2025-03-27 20:15:00,2025-03-27 20:23:00
1013,0,5735.619087284162,34867,0.19088,1.0948149713806288,34868,0.19109,1.0960194513891306,-0.9863544144398215,-0.0009009325230507337,0,1,1013,1.0,-0.09009325230507337,-98.63544144398216,2025-03-27 20:24:00,2025-03-27 20:25:00
1014,0,5664.537676907855,34936,0.19311,1.0938788707876483,34949,0.19283,1.0922928002381416,-3.77224222056006,-0.003448500854435335,0,1,1014,13.0,-0.3448500854435335,-377.224222056006,2025-03-27 21:33:00,2025-03-27 21:46:00
1015,0,5670.665318189023,34953,0.19227,1.0902988207280941,34957,0.19275,1.0930207400809342,0.5385997919217369,0.0004939928225933598,0,1,1015,4.0,0.04939928225933598,53.85997919217369,2025-03-27 21:50:00,2025-03-27 21:54:00
1016,0,5671.553992470679,34959,0.19233,1.0908099793716701,34982,0.19217,1.0899025307330905,-3.088161148899892,-0.0028310715956945394,0,1,1016,23.0,-0.2831071595694539,-308.8161148899892,2025-03-27 21:56:00,2025-03-27 22:19:00
1017,0,5705.260945577406,35036,0.19068,1.087879157102634,35037,0.19071,1.0880503149310672,-2.0047716436663876,-0.0018428256765260645,0,1,1017,1.0,-0.18428256765260645,-200.47716436663876,2025-03-27 23:13:00,2025-03-27 23:14:00
1018,0,5715.365121160189,35086,0.19001,1.0859765266716295,35117,0.18782,1.0734598770563066,-14.676086019069002,-0.013514183464028422,0,1,1018,31.0,-1.3514183464028422,-1467.6086019069003,2025-03-28 00:03:00,2025-03-28 00:34:00
1019,0,5648.006813692097,35152,0.18981,1.0720481733067118,35156,0.1895,1.0702972911946524,-3.8932275767460176,-0.0036315789473683443,0,1,1019,4.0,-0.3631578947368344,-389.32275767460175,2025-03-28 01:09:00,2025-03-28 01:13:00
1020,0,5633.883362233375,35157,0.18963,1.0683533019800961,35327,0.18972,1.0688603514829158,-1.6301641508620908,-0.0015258661604175279,0,1,1020,170.0,-0.15258661604175278,-163.01641508620907,2025-03-28 01:14:00,2025-03-28 04:04:00
1021,0,5622.463334804628,35329,0.18974,1.0668061931457942,35333,0.1897,1.0665812946124382,-2.3582860211502115,-0.0022106039843994784,0,1,1021,4.0,-0.22106039843994785,-235.82860211502114,2025-03-28 04:06:00,2025-03-28 04:10:00
1022,0,5641.5901407489355,35340,0.1887,1.0645680595591784,35361,0.18678,1.0537362064890863,-12.950157336286177,-0.012164705882352762,0,1,1022,21.0,-1.2164705882352762,-1295.0157336286177,2025-03-28 04:17:00,2025-03-28 04:38:00
1023,0,5713.621656344479,35479,0.18417,1.0522777004489399,35495,0.18212,1.0405647760534564,-13.805766872008602,-0.01311988923277407,0,1,1023,16.0,-1.311988923277407,-1380.5766872008603,2025-03-28 06:36:00,2025-03-28 06:52:00
1024,0,5657.839191466796,35511,0.18367,1.0391753242965933,35525,0.18359,1.0387226971613892,-2.530525156775453,-0.0024351282190885957,0,1,1024,14.0,-0.24351282190885956,-253.0525156775453,2025-03-28 07:08:00,2025-03-28 07:22:00
1025,0,5658.627480597488,35526,0.18322,1.036773726994852,35558,0.18133,1.0260789210567425,-12.757658586380776,-0.012305152275952127,0,1,1025,32.0,-1.2305152275952127,-1275.7658586380776,2025-03-28 07:23:00,2025-03-28 07:55:00
1026,0,5621.3850066161895,35614,0.18228,1.0246660590059946,35615,0.18227,1.024609845155933,-2.105489754228042,-0.0020548057932850057,0,1,1026,1.0,-0.20548057932850056,-210.54897542280423,2025-03-28 08:51:00,2025-03-28 08:52:00
1027,0,5617.202251766076,35622,0.18206,1.0226678419563768,35623,0.18208,1.022780186001567,-1.933103982922601,-0.0018902559595735946,0,1,1027,1.0,-0.18902559595735946,-193.31039829226012,2025-03-28 08:59:00,2025-03-28 09:00:00
1028,0,5613.600372762852,35627,0.18185,1.0208332277868521,35628,0.18162,1.0195420997011893,-3.3315034132235635,-0.003263513885070106,0,1,1028,1.0,-0.3263513885070106,-333.1503413223563,2025-03-28 09:04:00,2025-03-28 09:05:00
1029,0,5610.714860022265,35629,0.18138,1.0176714613106697,35650,0.18182,1.0201401758492483,0.43090290124978137,0.00042342044326834665,0,1,1029,21.0,0.042342044326834666,43.09029012497814,2025-03-28 09:06:00,2025-03-28 09:27:00
1030,0,5595.078094736306,35654,0.18196,1.0180804101181593,35655,0.1821,1.0188637210514815,-1.2536331979066306,-0.0012313695317652366,0,1,1030,1.0,-0.12313695317652366,-125.36331979066307,2025-03-28 09:31:00,2025-03-28 09:32:00
1031,0,5614.148116501867,35666,0.18113,1.0168906483419278,35669,0.18095,1.0158801016810128,-3.043317410993417,-0.0029927676254624586,0,1,1031,3.0,-0.29927676254624586,-304.3317410993417,2025-03-28 09:43:00,2025-03-28 09:46:00
1032,0,5598.511401638785,35675,0.18112,1.014002385064714,35676,0.18123,1.0146182213189971,-1.4127843522034167,-0.0013932751766783163,0,1,1032,1.0,-0.13932751766783164,-141.27843522034166,2025-03-28 09:52:00,2025-03-28 09:53:00
1033,0,5603.173688566114,35681,0.18073,1.0126615807344024,35682,0.18079,1.0129977711558678,-1.6894689305762978,-0.001668345045094738,0,1,1033,1.0,-0.1668345045094738,-168.94689305762978,2025-03-28 09:58:00,2025-03-28 09:59:00
1034,0,5583.797363685857,35683,0.18107,1.011058188642437,35708,0.18144,1.013124193667162,0.041822642254165876,4.136521787169847e-05,0,1,1034,25.0,0.0041365217871698464,4.182264225416588,2025-03-28 10:00:00,2025-03-28 10:25:00
