,avg_return,median_return,std_return,best_return,worst_return,avg_win_rate,avg_sharpe,avg_drawdown,avg_trades,profit_probability,sample_size
0.0,0.039006583962240216,0.02969487828743444,0.042401608376714695,0.23493648490461955,-0.10440783983801312,0.42994220102829,13.02699454932698,-0.0675025691167623,40.844,0.8925,2000.0
