pattern,lag,stop_loss,take_profit,trailing_stop,position_size,holding_time,source,total_return,total_return_pct,win_rate,total_trades,max_drawdown,max_drawdown_pct,sharpe_ratio,profit_factor,avg_trade_duration_minutes,avg_trade_return_pct,final_value,risk_adjusted_return
btc_alt_aligned,0,0.02,0.05,0.0,0.1,60,high_frequency,0.021774679893855637,2.1774679893855637,0.3617021276595745,47,-0.034172463337306835,-3.4172463337306835,14.363176726769431,1.210057013187027,2.971631205673759e-10,0.47486213883651757,10217.746798938557,0.021774679893855637
btc_alt_aligned,0,0.015,0.025,0.0,0.2,5,high_frequency,0.03375467736056394,3.3754677360563936,0.4225352112676056,71,-0.06525308929510198,-6.5253089295101985,11.729985693037907,1.1322032633860561,1.9061032863849767e-10,0.25349654065261235,10337.54677360564,0.03375467736056394
btc_vol_breakout_10m,0,0.0125,0.035,0.0,0.25,5,high_frequency,0.039505393184594007,3.9505393184594007,0.3684210526315789,38,-0.04948639953006406,-4.948639953006406,15.57999046532679,1.2537298389664435,2.1052631578947368e-10,0.4294822676000216,10395.05393184594,0.039505393184594007
btc_vol_breakout_2m,0,0.0075,0.02,0.0,0.1,30,high_frequency,-0.018717698021221144,-1.8717698021221145,0.34523809523809523,84,-0.04553706187407214,-4.553706187407213,-15.902178036536757,0.833543631138175,1.1408730158730159e-10,-0.22031250660817298,9812.82301978779,-0.018717698021221144
btc_hl_breakout_7m,0,0.01,0.015,0.0,0.2,60,high_frequency,0.02249211555761201,2.249211555761201,0.43373493975903615,83,-0.06327924189068357,-6.327924189068357,8.619955902178635,1.0978816454792188,1.2108433734939757e-10,0.14846305180726832,10224.92115557612,0.02249211555761201
btc_small_down_10m,0,0.03,0.01,0.0,0.1,60,high_frequency,0.03798591158558454,3.7985911585584544,0.6888888888888889,45,-0.018370227391542815,-1.8370227391542815,33.565234573304785,1.660761144674213,2.062962962962963e-10,0.8369961743053959,10379.859115855845,0.03798591158558454
btc_alt_aligned,0,0.0125,0.04,0.0,0.25,45,high_frequency,0.055664789074630246,5.566478907463025,0.34375,64,-0.07506388669559827,-7.506388669559827,15.213227126374262,1.1891852324130738,2.1302083333333333e-10,0.365455591821191,10556.647890746302,0.055664789074630246
btc_small_up_10m,0,0.025,0.06,0.0,0.25,5,high_frequency,0.04701802550184325,4.7018025501843255,0.3333333333333333,30,-0.09308989843983284,-9.308989843983284,13.655868528547012,1.2314328080963433,4.005555555555556e-10,0.672660321520896,10470.180255018433,0.04701802550184325
btc_hl_breakout_8m,0,0.0075,0.04,0.0,0.15,30,high_frequency,-0.007766923486691803,-0.7766923486691804,0.25806451612903225,62,-0.08024182945257674,-8.024182945257675,-3.0977088346206902,0.9523753723197812,1.8413978494623656e-10,-0.06937291214515759,9922.330765133082,-0.007766923486691803
btc_hl_breakout_2m,0,0.03,0.02,0.0,0.1,10,high_frequency,0.01436110185641328,1.436110185641328,0.574468085106383,47,-0.02906419423641049,-2.906419423641049,11.548913271322396,1.1618075242461823,2.539007092198582e-10,0.31393183975198113,10143.611018564134,0.01436110185641328
btc_hl_breakout_6m,0,0.01,0.015,0.0,0.2,30,high_frequency,-0.009017719619228932,-0.9017719619228932,0.43209876543209874,81,-0.06628462755186093,-6.628462755186093,-2.79120782225586,0.9599284800823554,1.2304526748971193e-10,-0.043986935791081816,9909.82280380771,-0.009017719619228932
btc_hl_breakout_7m,0,0.01,0.03,0.0,0.2,30,high_frequency,0.028181743164270915,2.8181743164270916,0.3382352941176471,68,-0.06973166284882193,-6.973166284882193,10.434584605577696,1.1249203069769478,1.6740196078431374e-10,0.22329432142098476,10281.817431642708,0.028181743164270915
btc_hl_breakout_8m,0,0.0175,0.045,0.0,0.05,20,high_frequency,0.004422192244113825,0.4422192244113825,0.35555555555555557,45,-0.018328061807590723,-1.8328061807590723,6.202283274868422,1.0906794109456153,2.7703703703703703e-10,0.2033166941245128,10044.221922441138,0.004422192244113825
btc_vol_breakout_3m,0,0.0075,0.025,0.0,0.05,5,high_frequency,-0.009822676454232834,-0.9822676454232835,0.2857142857142857,63,-0.02490360945632808,-2.490360945632808,-16.987145213884304,0.7973565159672559,1.4947089947089948e-10,-0.3104595177585724,9901.773235457671,-0.009822676454232834
btc_vol_breakout_2m,0,0.0175,0.02,0.0,0.1,5,high_frequency,0.007949971014000459,0.7949971014000459,0.4918032786885246,61,-0.02490723344875856,-2.490723344875856,6.627337567701564,1.0807646217138407,1.7868852459016393e-10,0.13750073990578335,10079.499710140004,0.007949971014000459
btc_hl_breakout_2m,0,0.01,0.025,0.0,0.25,10,high_frequency,0.014731981546562566,1.4731981546562567,0.37681159420289856,69,-0.07554055265736981,-7.554055265736981,5.591080471694474,1.0559096588513521,1.4202898550724639e-10,0.10294199813993112,10147.319815465626,0.014731981546562566
btc_vol_breakout_10m,0,0.0125,0.03,0.0,0.1,30,high_frequency,0.01671482711099635,1.6714827110996349,0.4,40,-0.023328239320878796,-2.3328239320878796,16.243141713822574,1.270896862246039,2.0041666666666667e-10,0.42302918809740425,10167.148271109963,0.01671482711099635
btc_vol_breakout_3m,0,0.005,0.03,0.0,0.15,45,high_frequency,-0.019225575004443794,-1.9225575004443793,0.2647058823529412,68,-0.06873414795918686,-6.873414795918686,-10.917706762266535,0.8615616939047986,1.1740196078431373e-10,-0.18170242971330947,9807.744249955562,-0.019225575004443794
btc_vol_breakout_3m,0,0.005,0.05,0.0,0.15,30,high_frequency,-0.030618266834419705,-3.0618266834419705,0.19047619047619047,63,-0.06836810170099283,-6.836810170099284,-17.58191143961049,0.7779212538868698,1.3042328042328042e-10,-0.31832677238240853,9693.817331655802,-0.030618266834419705
btc_hl_breakout_1m,0,0.0075,0.01,0.0,0.25,10,high_frequency,-0.05990085014480937,-5.990085014480937,0.43333333333333335,90,-0.12335873509674855,-12.335873509674855,-20.071672353106834,0.7865893624708677,9.055555555555556e-11,-0.2632341449217562,9400.991498551906,-0.05990085014480937
btc_small_up_9m,0,0.0075,0.025,0.0,0.1,5,high_frequency,0.008070318929080611,0.8070318929080611,0.35185185185185186,54,-0.02214850033120841,-2.214850033120841,7.37274389222922,1.1121562731914258,1.447530864197531e-10,0.15547257653867386,10080.703189290805,0.008070318929080611
btc_vol_breakout_2m,0,0.005,0.025,0.0,0.05,10,high_frequency,-0.009765682778130719,-0.9765682778130719,0.25555555555555554,90,-0.02004513725122159,-2.004513725122159,-16.47397274597728,0.8267285025500716,1.05e-10,-0.21585502082651634,9902.343172218692,-0.009765682778130719
btc_hl_breakout_9m,0,0.035,0.01,0.0,0.2,45,high_frequency,0.054860360642951744,5.486036064295174,0.7192982456140351,57,-0.05592061133866055,-5.592061133866055,18.98197983744178,1.315835897695708,2.1461988304093566e-10,0.48859095845662537,10548.603606429517,0.054860360642951744
btc_vol_breakout_9m,0,0.035,0.025,0.0,0.15,45,high_frequency,0.03939248377160493,3.939248377160493,0.6206896551724138,29,-0.030753607185527,-3.0753607185527,23.89696476778928,1.4839148090059393,3.5459770114942525e-10,0.9071553760431786,10393.92483771605,0.03939248377160493
btc_hl_breakout_10m,0,0.01,0.04,0.0,0.1,30,high_frequency,0.010614072167158588,1.0614072167158588,0.3076923076923077,52,-0.03242893534873015,-3.242893534873015,7.962007510056661,1.1150379470715674,2.25e-10,0.21452743751766162,10106.140721671585,0.010614072167158588
btc_hl_breakout_3m,0,0.0175,0.025,0.0,0.05,20,high_frequency,-0.0003070350483551522,-0.03070350483551522,0.4230769230769231,52,-0.01860698761693469,-1.860698761693469,-0.2838580724307576,0.99384728688166,2.2371794871794873e-10,-0.007059091129474651,9996.929649516449,-0.0003070350483551522
btc_hl_breakout_3m,0,0.01,0.06,0.0,0.25,45,high_frequency,0.0030906327138630787,0.30906327138630785,0.24444444444444444,45,-0.09664379789347555,-9.664379789347555,1.9039672750027246,1.0140682399602157,2.6592592592592594e-10,0.06143360271824279,10030.906327138631,0.0030906327138630787
btc_hl_breakout_3m,0,0.035,0.05,0.0,0.1,45,high_frequency,0.018814516633975677,1.8814516633975678,0.5172413793103449,29,-0.034199699515137016,-3.4199699515137016,13.81598974867454,1.250887103467997,4.672413793103449e-10,0.6636092298142894,10188.145166339757,0.018814516633975677
btc_hl_breakout_9m,0,0.005,0.03,0.0,0.2,10,high_frequency,0.0052471031316481,0.52471031316481,0.25925925925925924,81,-0.10979922906558948,-10.979922906558947,2.7046134141295126,1.0230233505157231,1.2037037037037037e-10,0.046975781429544186,10052.471031316481,0.0052471031316481
btc_hl_breakout_10m,0,0.03,0.045,0.0,0.05,30,high_frequency,0.009325216706520138,0.9325216706520139,0.4594594594594595,37,-0.01865267488668254,-1.865267488668254,12.535840276012049,1.2031977479595313,3.4234234234234234e-10,0.5113324243346613,10093.252167065202,0.009325216706520138
btc_hl_breakout_1m,0,0.01,0.03,0.0,0.05,90,high_frequency,0.00673880673415361,0.6738806734153611,0.375,64,-0.015721262761757004,-1.5721262761757004,10.471670113404226,1.1334198996872171,1.7734375e-10,0.2141176788476444,10067.388067341537,0.00673880673415361
btc_alt_aligned,0,0.035,0.01,0.0,0.05,90,high_frequency,0.013506374994803741,1.350637499480374,0.7123287671232876,73,-0.014668146242308278,-1.4668146242308278,17.771977112000034,1.2641866264622128,1.8333333333333332e-10,0.3723325424979744,10135.063749948038,0.013506374994803741
btc_vol_breakout_3m,0,0.03,0.03,0.0,0.2,15,high_frequency,0.040932941897913494,4.093294189791349,0.5555555555555556,36,-0.05539846613978516,-5.539846613978517,15.769775811110737,1.2555030673666134,3.4537037037037034e-10,0.5857474264544174,10409.329418979134,0.040932941897913494
btc_vol_breakout_2m,0,0.015,0.035,0.0,0.1,45,high_frequency,0.020080615433893365,2.0080615433893367,0.4117647058823529,51,-0.0270197322506478,-2.70197322506478,15.939995403220825,1.2253464487441446,2.2483660130718954e-10,0.4000969832170844,10200.806154338934,0.020080615433893365
btc_small_down_10m,0,0.025,0.02,0.0,0.15,30,high_frequency,0.0428300704842505,4.28300704842505,0.5952380952380952,42,-0.027266332863275067,-2.7266332863275067,23.21857682564584,1.4081809903564575,2.2857142857142856e-10,0.6811143279629321,10428.300704842504,0.0428300704842505
btc_hl_breakout_1m,0,0.02,0.015,0.0,0.05,5,high_frequency,0.010269052627807002,1.0269052627807,0.578125,64,-0.013057937151705001,-1.3057937151705001,15.885232323889868,1.2248092834086777,1.6588541666666668e-10,0.32322448984411084,10102.69052627807,0.010269052627807002
btc_hl_breakout_7m,0,0.015,0.015,0.0,0.2,90,high_frequency,0.028191167406951354,2.8191167406951356,0.5068493150684932,73,-0.07053555402788059,-7.053555402788058,10.730391704484612,1.1267129646718932,1.449771689497717e-10,0.20648800183269944,10281.911674069514,0.028191167406951354
btc_vol_breakout_2m,0,0.005,0.02,0.0,0.25,45,high_frequency,-0.04578596970416515,-4.578596970416515,0.29473684210526313,95,-0.10095070465150946,-10.095070465150947,-14.924216689768171,0.8432706530658646,9.421052631578948e-11,-0.18618543734946286,9542.140302958349,-0.04578596970416515
btc_hl_breakout_5m,0,0.0075,0.015,0.0,0.1,15,high_frequency,-0.014872599354141607,-1.4872599354141607,0.3855421686746988,83,-0.049070100900487024,-4.907010090048702,-11.707883435491281,0.8683082845171788,1.1405622489959838e-10,-0.17522251359041105,9851.274006458583,-0.014872599354141607
btc_hl_breakout_2m,0,0.02,0.035,0.0,0.15,20,high_frequency,0.03079463048785217,3.079463048785217,0.45652173913043476,46,-0.04012722940989644,-4.012722940989644,15.558163791638181,1.2250044587498945,2.8007246376811596e-10,0.45729535097995555,10307.946304878522,0.03079463048785217
btc_hl_breakout_3m,0,0.03,0.015,0.0,0.2,90,high_frequency,0.02925455305809644,2.925455305809644,0.62,50,-0.05355973414343729,-5.355973414343729,11.74968495746825,1.1635458315670872,2.2600000000000002e-10,0.3082669926503233,10292.545530580965,0.02925455305809644
btc_hl_breakout_5m,0,0.0125,0.06,0.0,0.15,15,high_frequency,0.012643796658803967,1.2643796658803967,0.2826086956521739,46,-0.0517144760086774,-5.17144760086774,6.628554523529991,1.08618459536906,2.782608695652174e-10,0.20436601868045157,10126.43796658804,0.012643796658803967
btc_hl_breakout_1m,0,0.005,0.01,0.0,0.05,20,high_frequency,-0.010884975530753632,-1.0884975530753631,0.3838383838383838,99,-0.021783419956687422,-2.178341995668742,-19.086579591741643,0.7923656042023645,7.794612794612794e-11,-0.21938038075998378,9891.150244692464,-0.010884975530753632
btc_vol_breakout_3m,0,0.0175,0.06,0.0,0.2,45,high_frequency,-0.01022060303998444,-1.022060303998444,0.28125,32,-0.06806864425982806,-6.8068644259828055,-3.2569105832116403,0.9367336196918553,3.651041666666667e-10,-0.12574033386876823,9897.793969600156,-0.01022060303998444
btc_hl_breakout_1m,0,0.01,0.045,0.0,0.15,15,high_frequency,0.00378385989415583,0.37838598941558305,0.2909090909090909,55,-0.05355269118971784,-5.355269118971783,2.5037225439733493,1.0257797441454048,2.1484848484848485e-10,0.06012961662653622,10037.838598941558,0.00378385989415583
btc_hl_breakout_2m,0,0.035,0.04,0.0,0.1,5,high_frequency,0.033548048082804635,3.3548048082804636,0.5714285714285714,35,-0.029173469493033344,-2.9173469493033344,24.3162818926454,1.4301109772441698,3.8857142857142857e-10,0.960698204782254,10335.480480828046,0.033548048082804635
btc_small_down_10m,0,0.035,0.03,0.0,0.05,20,high_frequency,0.008365732561266185,0.8365732561266185,0.5714285714285714,35,-0.013098799858286658,-1.3098799858286658,13.39202055456874,1.2357270721875242,3.0428571428571427e-10,0.48277641290041007,10083.657325612661,0.008365732561266185
btc_hl_breakout_4m,0,0.02,0.05,0.0,0.25,60,high_frequency,0.03741691375274504,3.7416913752745042,0.39473684210526316,38,-0.07017662747079512,-7.017662747079512,11.549930014376848,1.1697939339607932,3.4385964912280705e-10,0.426258646366538,10374.16913752745,0.03741691375274504
btc_hl_breakout_6m,0,0.035,0.06,0.0,0.2,15,high_frequency,-0.0038287026007811846,-0.3828702600781185,0.36,25,-0.08519079426190723,-8.519079426190723,-0.5628186569561053,0.9766011531537387,5.373333333333333e-10,-0.026151274522333956,9961.712973992187,-0.0038287026007811846
btc_hl_breakout_7m,0,0.02,0.02,0.0,0.25,90,high_frequency,0.054117097803104204,5.411709780310421,0.5166666666666667,60,-0.07779626531032202,-7.779626531032202,15.551977091038088,1.19781338960225,1.886111111111111e-10,0.3772441440402609,10541.170978031041,0.054117097803104204
btc_hl_breakout_9m,0,0.025,0.035,0.0,0.2,60,high_frequency,0.06527752857223518,6.5277528572235175,0.4883720930232558,43,-0.058992701029808026,-5.899270102980802,22.051444618529924,1.3488617974897885,2.9844961240310077e-10,0.7656107212664447,10652.775285722351,0.06527752857223518
btc_hl_breakout_3m,0,0.0125,0.015,0.0,0.25,10,high_frequency,0.039066230524683034,3.906623052468303,0.527027027027027,74,-0.06471249534098189,-6.471249534098189,12.896829368664102,1.150457366951038,1.373873873873874e-10,0.22375417799165512,10390.662305246831,0.039066230524683034
btc_hl_breakout_7m,0,0.03,0.01,0.0,0.05,20,high_frequency,0.007526157674796616,0.7526157674796615,0.65625,64,-0.021395509503389976,-2.1395509503389976,10.768099743538817,1.1549782467965832,1.8046875e-10,0.23906482380629251,10075.261576747966,0.007526157674796616
btc_vol_breakout_2m,0,0.02,0.035,0.0,0.05,20,high_frequency,0.0072435545297771286,0.7243554529777129,0.45454545454545453,44,-0.015229625825868842,-1.5229625825868842,11.222987681245144,1.1681154383294614,2.8446969696969694e-10,0.3339572850508316,10072.43554529777,0.0072435545297771286
btc_hl_breakout_8m,0,0.035,0.015,0.0,0.05,15,high_frequency,0.012580740883841821,1.258074088384182,0.6595744680851063,47,-0.015851979033919106,-1.5851979033919106,17.439619213719844,1.301455198820083,2.5035460992907803e-10,0.5388709163729294,10125.807408838418,0.012580740883841821
