,avg_return,median_return,std_return,best_return,worst_return,avg_win_rate,avg_sharpe,avg_drawdown,avg_trades,profit_probability,sample_size
0.0,0.038307555266488234,0.026647019686401666,0.043295072207511845,0.26722729796797384,-0.08631047136847024,0.4307418841522488,12.988913326211216,-0.06622791425865036,40.3605,0.894,2000.0
